ngroup ra dec z mag color delta Delta pval_ds ngal sw_gal sf_gal ad_gal cvm_gal lillie_gal pearson_gal sw_cum sf_cum ad_cum cvm_cum lillie_cum pearson_cum col_cum mag_cum ind_cum id
7774845 205.7442779541 40.8343582153 0.0262960009 16.476266861 0.693166732800002 1.0853747233874 1.81281173227258 0 79 0.00769895383402777 0.0112202040611664 0.00525160968083083 0.00443855587096484 0.000784856889772379 0.00508969839343651 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 0.702468135688608 14.5619621277 5 0
66661592 191.637588501 57.475112915 0.0288849995 17.1860561371 0.512981414799999 0.887848640554571 0.900167773851966 0.766666666666667 109 0.360409689950887 0.481963678552958 0.350854272118257 0.300328464735302 0.383918606456644 0.361805027497532 0.000199166865226816 0.000928941776462545 3.56434797471259e-05 0.000138415869333433 0.0013055140390881 0.00105097445272194 0.677440065858716 14.5400190353 -1 0
7778951 129.1254425049 30.7996311188 0.0469230004 16.9486694336 0.624950408900002 7.84194412812133 2.13339705398702 0 120 0.79820504460023 0.860714991935643 0.835587605547027 0.864706950411813 0.896020337174616 0.849467033391825 2.260614615585e-06 1.37818400341773e-05 1.46936552129324e-07 3.25068370404342e-06 1.98283818044734e-05 1.51557319650703e-05 0.673649541540833 14.7204885483 -1 0
2226619 139.2059326172 2.2714340687 0.0217950009 17.0892086029 0.7287940979 1.52093670310903 2.07119345950258 0 274 0.283897879855925 0.457087662925294 0.383753198503375 0.474061959910916 0.524103456787472 0.572406704470879 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 1
66661592 191.9091186523 57.2420959473 0.0290639997 16.9964027405 0.767528533900002 0.377972764314223 0.900167773851966 0.766666666666667 109 0.952377287870416 0.967791984265473 0.89881001500956 0.865558267076008 0.856816651441544 0.572406704470879 0.000199166865226816 0.000928941776462545 3.56434797471259e-05 0.000138415869333433 0.0013055140390881 0.00105097445272194 0.677440065858716 14.5400190353 -1 1
11159614 225.1314544678 13.5506811142 0.0185850002 15.0143299103 0.753948211599999 0.382365230321184 0.885054664711031 0.666666666666667 41 0.858551849516713 0.915192638940143 0.836312596249457 0.796974460863664 0.703772808732608 0.849467033391825 0.239212329472945 0.396400366261884 0.308133981298417 0.338964961644133 0.558760550576504 0.241698924130977 0.703844000658537 14.530008316 -1 0
4447318 318.7209472656 0.8561710119 0.0221369993 14.5241107941 0.7688770294 2.89884129812513 2.30981440560695 0 89 0.209696670970763 0.279310847905222 0.185618777238382 0.185831293278422 0.207041529371857 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
55560355 155.3489685059 45.0540809631 0.0185219999 17.3871307373 0.6796855927 2.46516832498162 1.70276100265791 0 136 0.438194802024749 0.458337817888418 0.492152232065559 0.50255741503292 0.573406339169229 0.849467033391825 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 1
7774671 235.5246276855 32.7226524353 0.0464509986 17.1607646942 0.7572803497 1.01650343271839 1.34406291127327 0 117 0.198419595862997 0.221434031984645 0.229990786095221 0.244562414058369 0.200707399952034 0.221385387189488 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
2226619 139.5276489258 0.7726910114 0.0206799991 17.3776741028 0.747329711900001 2.91833652595325 2.07119345950258 0 274 0.35158105877747 0.276336132480714 0.474844191044045 0.651155653366155 0.848416743107333 0.572406704470879 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
44459537 172.6847229004 31.9906978607 0.0327240005 17.7027816772 0.5440387726 1.69204808613039 0.900167773851966 0.633333333333333 109 0.242111329052831 0.276301275469912 0.267688570481465 0.25789118793688 0.245054215634235 0.361805027497532 0.000199166865226816 0.000928941776462545 3.56434797471259e-05 0.000138415869333433 0.0013055140390881 0.00105097445272194 0.677440065858716 14.5400190353 -1 0
222425 179.2724761963 45.7341194153 0.0421749987 17.3987827301 0.737100601200002 0.354942938730383 1.25272007437614 0.2 142 0.870441013043078 0.944820999503015 0.902048604813618 0.94648634933912 0.957630135483796 0.572406704470879 0.0880918306542672 0.0895090689710413 0.259317541420837 0.425977539689618 0.13339924633962 0.66157499543899 0.709174236780986 14.8585443497 7 1
88849397 114.4174880981 31.0819854736 0.0293259993 17.3802280426 0.777975082400001 1.19494489349923 1.02085011919274 0.466666666666667 97 0.324788532363631 0.287704434525272 0.420455513293108 0.508064162626646 0.5633400844815 0.221385387189488 0.00724625937029562 0.0229456076378321 0.0152255483321419 0.0335962063742604 0.0828801694808023 0.0347508406408532 0.717689927098969 14.5101976395 -1 1
8889819 234.4068145752 13.5302267075 0.0265280008 17.6797904968 0.7224845886 1.54614699789066 1.95856045511351 0 118 0.970832450059647 0.943563360828523 0.934053826596419 0.955320341928006 0.897834146428584 0.849467033391825 0.21705896334006 0.255129088853877 0.0740639025561841 0.0489695632204204 0.0228984580108252 0.211296049817768 0.694821592112712 14.5530729294 8 0
22237379 246.360748291 27.9021282196 0.0630699992 16.6029319763 0.7341308594 0.68387902605095 1.40614075966066 0 58 0.211931371360246 0.283075422720786 0.25300106893732 0.331617040072328 0.313224017377797 0.132778358022231 0.248484979870066 0.370950404524229 0.166217327013029 0.140182818493744 0.152071998052646 0.128232495459308 0.710182436581034 14.8873796463 -1 0
66661788 197.3354949951 54.0013313293 0.0295540001 17.3331031799 0.711666107199999 2.13530266503648 1.3252812473224 0.0666666666666667 131 0.247301987340235 0.19653790206652 0.147514275783552 0.108881359385704 0.0842301108357441 0.132778358022231 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 0
3335111 136.2188873291 18.8193721771 0.0241039991 17.5425853729 0.663887024000001 2.39203678004425 1.81281173227258 0 79 0.98170161615438 0.986206043421655 0.962841389786266 0.978687195112749 0.969383487111449 0.849467033391825 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 0.702468135688608 14.5619621277 5 1
11160858 196.8132324219 17.5890026093 0.0137170004 17.7077140808 0.668972015400001 0.41911084484801 1.83133354309241 0 34 0.933691988898019 0.989962377916438 0.929379304229154 0.904799647824361 0.862536111618323 0.572406704470879 0.405740900504666 0.666371306950846 0.5747933549532 0.543300909510292 0.331043439609211 0.151710487183142 0.698086878841177 14.5578842163 -1 1
3332586 229.6994018555 1.186537981 0.0198589992 16.5304279327 0.470043182400001 1.41522171508298 2.07119345950258 0 274 0.687002818833748 0.445333940143462 0.614948220045262 0.720927805433288 0.862548150947892 0.572406704470879 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
88863188 176.0011138916 16.2848358154 0.0386000015 16.1683750153 0.718889236399999 1.43747243556111 1.62236555267911 0 231 0.284848241722088 0.205389601588067 0.405630707781331 0.5662289415876 0.615198688051778 0.849467033391825 0.196554442827915 0.352566736391331 0.427127275129668 0.563104322160035 0.785000733168175 0.042473436049026 0.644302380548052 14.5421934128 -1 0
22249803 201.6699066162 27.8079338074 0.0713599995 17.4360027313 0.742059707700001 1.30016632415229 1.25530335693073 0.266666666666667 44 0.536619600034678 0.749095800111718 0.642962299975149 0.70721269523688 0.694957405202076 0.221385387189488 0.444759751395855 0.645696277135434 0.625904542041217 0.600456452864026 0.334133034816939 0.75861358688336 0.669212081211363 14.9795255661 -1 0
88852296 138.124710083 39.430557251 0.0446450002 15.734796524 0.7338943482 1.2345782857994 1.49209885261986 0.0333333333333333 62 0.758774972840908 0.552444539351969 0.465623880978035 0.334347891575552 0.412897139365841 0.572406704470879 0.919176219267058 0.781681458560195 0.752592375612812 0.675980805692727 0.766617609219144 0.973294753978005 0.719267475995161 14.6018457413 -1 0
222425 179.4787445068 45.1379013062 0.0402770005 16.8993492126 0.529577255299998 1.26148816012089 1.25272007437614 0.2 142 0.0144791834349634 0.0356202700216647 0.0140727580448681 0.0187384190447128 0.02718286804708 0.132778358022231 0.0880918306542672 0.0895090689710413 0.259317541420837 0.425977539689618 0.13339924633962 0.66157499543899 0.709174236780986 14.8585443497 7 0
55560355 155.6751556396 44.0070571899 0.0201409999 15.6340847015 0.750280380299998 0.361611283725803 1.70276100265791 0 136 0.228744364891237 0.323373962484666 0.230958263848026 0.236827872727773 0.311259409748569 0.361805027497532 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
222298 173.7197723389 61.375869751 0.0445000008 15.9175014496 0.761970520000002 1.56143386692207 1.58894985716355 0 169 0.678265019636191 0.785973623936095 0.703258049095174 0.719153809172031 0.576989910477311 0.849467033391825 0.128575533633066 0.263078246737829 0.263672273311946 0.375915050489419 0.447791616936748 0.565310845870475 0.698049584787574 14.8045749664 10 0
22249803 201.6088867188 27.7697753906 0.0714780018 17.3795642853 0.753879547100002 1.24666826186879 1.25530335693073 0.266666666666667 44 0.461835345432459 0.673427129152832 0.58485455552045 0.677427447416225 0.659296770086953 0.572406704470879 0.444759751395855 0.645696277135434 0.625904542041217 0.600456452864026 0.334133034816939 0.75861358688336 0.669212081211363 14.9795255661 -1 1
88816397 247.8234405518 31.2550201416 0.0438439995 16.1820011139 0.761379241899999 1.84564875457056 1.73150746618577 0 127 0.15254592769571 0.141747962147822 0.130294500111403 0.14124211533228 0.299508828665956 0.221385387189488 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 0
55538647 167.491897583 19.6222572327 0.0499030016 16.7699012756 0.769626617500002 0.90285811469551 1.03773188165379 0.366666666666667 73 0.384599662238269 0.447394976958376 0.387552943425498 0.371250000584323 0.658643444299936 0.361805027497532 0.0137416196288687 0.0318834117142395 0.0086996272217002 0.0103002269946544 0.0316363830140778 0.16384988305453 0.704930501439726 14.5962085724 -1 0
33358618 334.092376709 12.6357812881 0.0185570009 17.1010055542 0.696405410800001 1.60113579180152 1.7346854153163 0 41 0.158502377655989 0.248810727902671 0.174143600503247 0.176084141729915 0.188098170942325 0.361805027497532 0.199820918573109 0.257178573820912 0.255161058517203 0.235711365290478 0.327114725647156 0.735840278114542 0.610809047048781 14.5327882767 7 0
4441597 179.8007354736 40.292224884 0.0231970008 14.8903121948 0.7577762604 3.05777960289949 1.72525198218609 0 275 0.278088566207216 0.259134909872247 0.247020818232862 0.23298484497301 0.322477121335116 0.572406704470879 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 1
55553339 174.2318267822 52.9646186829 0.041003 16.0938796997 0.756961822499999 1.5424654818867 1.39968902919748 0 95 0.840206309245132 0.899498925927744 0.838648270252583 0.857996587535816 0.938638728797176 0.572406704470879 0.0296179162589971 0.0668543533957638 0.0474104189639179 0.0876853297159886 0.226390106395172 0.0926253116662712 0.72399972614421 14.695145607 -1 1
44456393 136.8197479248 17.0028076172 0.0201469995 17.2530345917 0.743301391599999 0.334342080043111 1.70276100265791 0 136 0.296080756587562 0.358813705304451 0.218541846543737 0.181145426620161 0.278080708155692 0.361805027497532 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
44410262 226.8783416748 19.1414318085 0.0261090007 17.1971187592 0.7135658264 1.4192618054779 1.81281173227258 0 79 0.903202048437119 0.981500112481476 0.90859601051466 0.908517104039894 0.917310427820887 0.572406704470879 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 0.702468135688608 14.5619621277 5 1
3332586 229.0056152344 1.852085948 0.0242359992 16.0084781647 0.563249587999998 1.9027148234374 2.07119345950258 0 274 0.658154601085159 0.575586380287179 0.493253673687732 0.453937637332093 0.683489382105718 0.361805027497532 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
11157395 154.0585021973 12.4998188019 0.0180140007 17.2136497498 0.704412460300002 1.73796613102799 1.7346854153163 0 41 0.306936883412084 0.483829588496297 0.426655699222548 0.501700512640528 0.689153120385821 0.572406704470879 0.199820918573109 0.257178573820912 0.255161058517203 0.235711365290478 0.327114725647156 0.735840278114542 0.610809047048781 14.5327882767 7 0
66663883 356.2690124512 16.0747318268 0.037579 16.9121685028 0.753318786600001 2.12292259202174 1.59672401028675 0 200 0.194766063689015 0.281704436810812 0.204604761150226 0.264463907713331 0.415578943637652 0.221385387189488 0.192450878844308 0.373421095802167 0.523820782857473 0.771346950068457 0.804707520479564 0.885116659652988 0.641530828474 14.5421934128 -1 0
8887762 202.5991363525 27.4039421082 0.0483070016 16.2296981812 0.4270019531 2.50108487247764 2.78865419102803 0 251 0.0507710480110821 0.0900569668499472 0.0573478525732965 0.0832434978871903 0.0585829290607427 0.0460117056892314 0.0319767722249824 0.0519219352355557 0.00501154339984339 0.00541722776631073 0.00683292474202031 0.0129758036889016 0.690670598552988 14.5534944534 6 0
66661788 197.077835083 54.3479690552 0.0282140002 16.9662971497 0.671806335399999 1.08776138379099 1.3252812473224 0.0666666666666667 131 0.297585727359762 0.114136744112802 0.15257638964227 0.15923933912663 0.33052191660297 0.221385387189488 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 1
11140048 145.9291381836 26.99467659 0.0577949993 15.8544387817 0.4624824524 1.41423578401961 1.50054182867553 0 142 0.94750377935629 0.995433056264844 0.945821370705546 0.93180027188738 0.852822703486275 0.849467033391825 0.421188876561396 0.601983261893506 0.627947898532803 0.808537752580947 0.708157436981108 0.679919335887116 0.682457802998591 14.9124984741 15 0
66658808 235.820098877 15.1994810104 0.0147129996 17.1346263885 0.648977279700002 2.66607587066303 1.50474407978806 0 63 0.629626760591776 0.688209549989857 0.555901770763748 0.521444927951971 0.595702848861128 0.078553159836798 0.0200553679715139 0.029022116369843 0.007354435969112 0.00649334088782677 0.00637566538037436 0.15550402610494 0.643271537053968 14.5060071945 6 1
6663617 165.7440338135 23.581911087 0.0317590013 15.8910360336 0.721465110799999 3.55425989176678 1.83475965948723 0 55 0.124000232256444 0.100570521223207 0.0781893991140359 0.0589834365252256 0.0958483251273063 0.132778358022231 0.0229045425931761 0.0654668207371087 0.0474870077853671 0.0999795989832198 0.209357793095538 0.00618989526019723 0.722560154314546 14.7048082352 5 0
6666120 12.5857048035 -9.2980165482 0.0526620001 17.1253566742 0.788711547800002 2.7934153697348 1.88986501418697 0 52 0.961786051288271 0.999300891842905 0.983412595132869 0.995069661449835 0.998806136538278 0.849467033391825 0.0764913360577526 0.150639927168027 0.0755480879033709 0.104229160286591 0.157934348317461 0.487005023701228 0.721744152215385 15.0350093842 6 1
22260668 190.3149108887 57.1934509277 0.0267619994 17.343120575 0.709077834999999 0.792822870700032 1.42097522415906 0 109 0.348642695484136 0.362060142862637 0.330712547669111 0.358033810055959 0.603372750108892 0.572406704470879 0.00886395220104256 0.0283654594782702 0.0484023696810475 0.158376994200754 0.381917569129512 0.210045034152771 0.702365227797248 14.5410690308 -1 1
77712102 210.7245941162 62.3103065491 0.075677 16.6145381927 0.741619110200002 0.832295789228661 1.1046971182516 0.133333333333333 36 0.903608951901898 0.975728684294044 0.947904300848813 0.98046214107028 0.993451567511917 0.572406704470879 0.763842765181135 0.810867061264256 0.733468434686339 0.653635920566572 0.554223073815987 0.423190081126844 0.709921439491667 14.5046253204 3 0
88811640 228.367401123 0.781686008 0.0301660001 15.1387701035 0.810575485199999 0.841776332487268 1.56140917506553 0 139 0.469200088031354 0.344826448051931 0.435354358220159 0.474529488295781 0.353443382364577 0.132778358022231 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 1
55523736 210.6018066406 18.707988739 0.0860930011 17.2010002136 0.720823287999998 2.68691023011323 1.71566039849071 0 48 0.402685979352801 0.621124624529582 0.553431475818029 0.690344664400399 0.781640968450669 0.572406704470879 0.0129186985606859 0.0192445920351204 0.0427119932191642 0.0990142518864585 0.0964651503599878 0.277481966064207 0.7050871253 14.5840892792 6 0
7774845 205.2358856201 40.9810371399 0.0218209997 15.6340284348 0.733008384700002 2.11000591595963 1.81281173227258 0 79 0.729453244286864 0.678433704047295 0.798773166135069 0.88353906427165 0.983125962118442 0.849467033391825 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 0.702468135688608 14.5619621277 5 1
8882984 195.5732421875 48.7027854919 0.0219199993 16.1651153564 0.7744598389 0.583336918536552 1.37340795973324 0 210 0.650664367519898 0.529182509420539 0.490291274312603 0.429983618535434 0.552856485090409 0.0460117056892314 0.368097605170358 0.600585369612931 0.573422241876623 0.654884510698215 0.793086071382121 0.698705552263535 0.68911875316 14.5124826431 -1 1
222298 172.8326568604 60.9183082581 0.0439909995 16.9649868011 0.7045135499 1.02870505724578 1.58894985716355 0 169 0.211814626263793 0.362432981197938 0.294837745781108 0.345667249246511 0.451161187925002 0.221385387189488 0.128575533633066 0.263078246737829 0.263672273311946 0.375915050489419 0.447791616936748 0.565310845870475 0.698049584787574 14.8045749664 10 0
44461038 178.8094024658 52.4946212769 0.0779799968 17.3436164856 0.717552185100001 2.41917608377963 1.3523047942035 0.1 49 0.239057472412983 0.37715236773462 0.281791607692783 0.311253958236814 0.36818204339164 0.572406704470879 0.346366103922333 0.539319696175377 0.623416227482691 0.744848615843594 0.822506661562257 0.840599597903 0.688281857236735 14.7036886215 -1 0
22252518 201.8540039062 55.8099250793 0.0795219988 17.6223182678 0.769817352299999 1.30948367912729 1.71301037880402 0 88 0.712762540104737 0.864214434003198 0.750113575189167 0.725839925806611 0.730334859215023 0.361805027497532 0.0113407081248561 0.0324616734324158 0.00954274294398452 0.0137883464388215 0.0669183886945645 0.104202349809629 0.685633399271591 14.9426355362 7 0
2226619 139.515625 1.7204200029 0.0220710002 16.2585258484 0.708721160899998 1.72512854890817 2.07119345950258 0 274 0.750275509873423 0.823549947912868 0.634988620112612 0.530294134870842 0.623335142234979 0.361805027497532 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
7777455 137.8933563232 0.6960290074 0.0293840002 17.1184177399 0.702697753900001 1.99923165540111 1.56140917506553 0 139 0.128940402097807 0.153034753715106 0.0972807218791055 0.0725294419115041 0.017294009656702 0.221385387189488 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 0
6661232 179.4341125488 49.5551185608 0.0249799993 17.293056488 0.728557586699999 1.80924013621957 1.72407515342846 0 275 0.880958177307346 0.934994960957446 0.845800199683999 0.786432820114278 0.718485335481878 0.361805027497532 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 0
8887762 202.5470581055 27.566947937 0.0484389998 17.6575775146 0.519454956099999 2.26142245011018 2.78865419102803 0 251 0.176256047505529 0.27547496382899 0.219645264009552 0.269138089603866 0.453713127359548 0.132778358022231 0.0319767722249824 0.0519219352355557 0.00501154339984339 0.00541722776631073 0.00683292474202031 0.0129758036889016 0.690670598552988 14.5534944534 6 0
88852296 138.1704864502 39.3945159912 0.043012999 17.3397750854 0.725566864099999 1.33985177433426 1.49209885261986 0.0333333333333333 62 0.762378036497769 0.652959016289208 0.52715951966108 0.431334916205618 0.450184115355347 0.361805027497532 0.919176219267058 0.781681458560195 0.752592375612812 0.675980805692727 0.766617609219144 0.973294753978005 0.719267475995161 14.6018457413 -1 1
44456393 137.0469818115 16.8151664734 0.0211539995 17.4169654846 0.735134124800002 1.15827991125459 1.70276100265791 0 136 0.826690904217091 0.617248962800602 0.621015342949411 0.59324155952825 0.750793070625659 0.572406704470879 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 1
66663883 356.0589294434 15.8121461868 0.0406000018 17.3387145996 0.361822128300002 0.450753039107023 1.59672401028675 0 200 0.207342479746746 0.345821890949353 0.270673382527268 0.291082782258065 0.424599189312069 0.572406704470879 0.192450878844308 0.373421095802167 0.523820782857473 0.771346950068457 0.804707520479564 0.885116659652988 0.641530828474 14.5421934128 -1 0
88812947 219.8323364258 30.846786499 0.0499299988 15.9900951385 0.448612213200001 1.78142700026787 2.13339705398702 0 120 0.341572595006419 0.169870272474459 0.294938422045645 0.34046263437467 0.214871393284012 0.572406704470879 2.260614615585e-06 1.37818400341773e-05 1.46936552129324e-07 3.25068370404342e-06 1.98283818044734e-05 1.51557319650703e-05 0.673649541540833 14.7204885483 -1 0
3332117 130.1745758057 37.8024368286 0.024425 17.742603302 0.6887207031 1.55467034406258 1.57691527992 0 99 0.528470647375446 0.55682676151064 0.476282131290653 0.406161121335566 0.312360855186098 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
3332117 130.0916748047 37.0718002319 0.0237920005 15.92345047 0.616676330500001 1.79451482153374 1.57691527992 0 99 0.341347964884376 0.416222204694226 0.384890498890413 0.402447048342977 0.534228283759123 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
22260668 190.1687011719 56.7188110352 0.0223900005 17.685300827 0.3127288819 1.56962232461047 1.42097522415906 0 109 0.456263623409458 0.27697875390108 0.475391481837136 0.574613750977517 0.831915371206832 0.572406704470879 0.00886395220104256 0.0283654594782702 0.0484023696810475 0.158376994200754 0.381917569129512 0.210045034152771 0.702365227797248 14.5410690308 -1 1
77711705 165.7137756348 5.4429850578 0.0288619995 17.1057777405 0.553535461400003 2.36434001431906 1.80945363452916 0 219 0.073453012015879 0.126471330893698 0.0755627794444995 0.0919906995908684 0.157087272976856 0.078553159836798 0.14960536151229 0.3060738668686 0.393241822399279 0.47760378439387 0.703719318768516 0.38296266899174 0.706810337218265 14.5669536591 -1 0
4447318 318.4281616211 0.9876070023 0.0224849992 16.2659225464 0.664739608800001 3.24363284919859 2.30981440560695 0 89 0.24096463471853 0.386629795414321 0.319681125225618 0.34258060497409 0.626322338796041 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.8924255371 0.9842270017 0.0242720004 15.7135372162 0.665864944400001 2.23593840210777 2.30981440560695 0 89 0.0839316014148447 0.0603223371464723 0.062288431843669 0.0449921805552451 0.0275363223280889 0.132778358022231 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
77713255 157.7903442383 30.6154823303 0.0446959995 17.0413169861 0.738397598300001 1.90492771178238 1.73150746618577 0 127 0.328975022552878 0.433937809829 0.356752783939114 0.399452529587915 0.672981248672073 0.078553159836798 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 0
5551510 318.3333435059 1.012130022 0.0286449995 16.5260066986 0.753198623700001 2.14227236947857 1.53116174040777 0 136 0.742211804515395 0.772152543717496 0.766088124700483 0.768631323708973 0.718679158639659 0.849467033391825 0.0563215879887284 0.076709676813093 0.0347958884201041 0.0344873957370696 0.0344823636503796 0.426972765997814 0.714039809561765 14.6520910263 6 0
7774845 205.3798065186 40.3991394043 0.0262160003 15.573925972 0.780922889699999 1.54534314090248 1.81281173227258 0 79 0.479722556569516 0.661132121612157 0.565783680935114 0.694858960894293 0.654161600116633 0.132778358022231 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 0.702468135688608 14.5619621277 5 1
4441597 180.2955474854 40.1789550781 0.0262100007 17.3604316711 0.706850051900002 0.796399655093693 1.72525198218609 0 275 0.0165638445230122 0.0214364221216754 0.0138344832564832 0.0158336987558158 0.0170363345416111 0.221385387189488 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 0
4447318 319.1327514648 0.9811900258 0.0201479997 15.6776762009 0.779862403800001 4.04619602146841 2.30981440560695 0 89 0.151744686255324 0.0838501885113835 0.159401636286938 0.194901042536337 0.314837685534134 0.572406704470879 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
55559169 160.8339996338 43.3203086853 0.0199159998 15.9595556259 0.365784645100002 0.519906864902951 0.885054664711031 0.566666666666667 41 0.480268980911489 0.668071466906321 0.575116192536007 0.671015293362284 0.653468295491524 0.572406704470879 0.239212329472945 0.396400366261884 0.308133981298417 0.338964961644133 0.558760550576504 0.241698924130977 0.703844000658537 14.530008316 -1 0
6665941 11.7894659042 0.4842070043 0.0413659997 17.447227478 0.701866149900003 1.26380397843772 1.41448236140632 0 138 0.281137048275117 0.426346436058219 0.342019952730968 0.430094735470974 0.496439447329961 0.0460117056892314 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 0.693122704822464 14.7882070541 -1 1
77713255 157.7485198975 30.868270874 0.0452269986 16.6191310883 0.740476608199998 1.15164088355347 1.73150746618577 0 127 0.357886424958481 0.436407988659297 0.284988765640847 0.251088862874594 0.200465503172 0.221385387189488 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 1
55560355 156.2679443359 44.9878997803 0.0184349995 15.882563591 0.5939741135 2.05617075864421 1.70276100265791 0 136 0.458505468389983 0.476731635708758 0.463004609299596 0.490579268042643 0.673415936142194 0.572406704470879 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
66610380 145.3544769287 32.8302536011 0.0452460013 15.6340808868 0.766557693500001 1.02609743308179 1.34533029128976 0.0666666666666667 117 0.661344680968403 0.871222485794821 0.801941196509754 0.85199559345091 0.931382057246261 0.572406704470879 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 0
33365 261.9977111816 60.9685554504 0.0467870012 17.5068321228 0.706493377700003 2.51660251253632 1.5554264379786 0 123 0.0995921894884647 0.180688537962871 0.137254184510842 0.185222750945699 0.231074049435952 0.361805027497532 0.0222168609547022 0.0599372169090342 0.0347872300352598 0.0565178227815887 0.226439306832088 0.142038777691166 0.699145735762602 14.8045749664 5 0
4441597 179.7572021484 39.4750747681 0.0264970008 16.2284545898 0.737262725900003 1.35527098480389 1.72525198218609 0 275 0.617524128360947 0.480969766662371 0.675165192577639 0.806061659926139 0.789407801061098 0.849467033391825 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 0
