ngroup ra dec z ngal color mag_max gap_mag Delta Delta2 pval_ds ind pval_sw pval_sf pval_ad pval_cvm pval_lillie pval_pearson id_mer
4441705 185.797393467115 47.7480354309044 0.0280482175413043 46 0.695491231015217 14.6681756973 0.0944042205999995 1.13683221819025 1.10997379375581 0.11 2 0.668028451068841 0.824701734653881 0.673249228741024 0.647538684679052 0.583303977518468 0.470725805294233 0
4441797 185.998929822768 48.5274595312189 0.0312420000972973 37 0.753310487091892 14.585650444 0.3673734665 0.818526531825147 1.16680051887399 0.8 2 0.471649106624444 0.467116593075179 0.430838974585872 0.382333905571416 0.153900829659573 0.3654319897559 0
4442877 186.755194924091 25.7771479866712 0.0667768183984848 66 0.712173274071212 14.5587444305 1.1705694199 1.30928029245046 1.2265584406672 0.03 2 0.53870966494269 0.61525022003223 0.391569318839501 0.281847740577253 0.0791562620546443 0.371190895510268 0
4442903 187.830215454098 51.3940657721556 0.0808096885711111 45 0.672925334511111 15.1758613586 0.201786994999999 1.05203267393613 1.24756563560348 0.33 2 0.200975464826123 0.277282480007603 0.12551238048925 0.0879726370208863 0.058187372082247 0.0124814981475751 0
4443342 192.70555792915 44.9143954383056 0.0388393057555556 36 0.697520044105556 14.6700458527 0.7078428268 1.68035105973636 1.64130936634259 0.01 2 0.421866971775412 0.502950655504295 0.453686771350602 0.465527301829246 0.615824185681125 0.203711090512896 0
4445393 214.264668678749 22.4652272049224 0.0168157551142857 49 0.677202808608163 14.8432893753 0.00310516360000079 0.982901122403072 0.96184973825796 0.31 2 0.108178643206336 0.234945270277606 0.194441301271126 0.290370857007356 0.592547657331188 0.650001753960769 0
4445472 221.741976198945 2.44152013245109 0.0139781739054348 92 0.699006940997826 14.5382957458 0.0328807831000013 1.52488747922278 1.48515710150944 0 2 0.135730232879543 0.241832023906607 0.417091774933406 0.538838494209281 0.391918564227969 0.706854100076187 0
4446021 187.723747946994 1.89853217385152 0.0836182426393939 33 0.647059585118182 15.8487920761 0.1070346832 0.844861754299439 1.12731413917894 0.76 2 0.159673926491399 0.127813339084747 0.253157118950687 0.331656196581421 0.539753141101848 0.061968804416659 0
4446771 199.490458768953 28.1557494331794 0.0435735879117647 34 0.675381688511764 14.6458072662 0.503070831300001 0.747653966366465 1.07790443043993 0.8 2 0.2503693364581 0.419695409751782 0.373436126330791 0.407350186855866 0.392700718536255 0.106182696302476 0
4446998 206.280595415091 44.0909396825202 0.0315205055314607 89 0.704070326991011 14.6451473236 0.00131130219999953 1.36308154956559 1.34049216185437 0.03 2 0.166734620917966 0.268636070147944 0.132369076281049 0.141129276976149 0.484303801388089 0.234548445344776 0
4449029 321.239069784845 -1.07376361085323 0.0266883709145161 62 0.683786392225807 14.7282552719 0.0342493056999995 1.08719893948966 1.22729031194816 0.21 2 0.00245810628448697 0.00711505814447879 0.00105973424818875 0.00227203910892861 0.00527420140637867 0.0174706681199269 0
4449846 203.891482484106 35.0713913861392 0.0540163920960784 51 0.687728133860784 14.9151115417 0.268018722600001 1.1963383538475 1.44898968897214 0.13 2 0.00923407353487329 0.0240816136814205 0.0136581187930668 0.0247398892782573 0.167889757778553 0.330868078635946 0
4449948 210.657741001674 53.30664280482 0.0664080858285714 35 0.691766030448572 15.8357887268 0.2396774292 1.08161222323884 1.33713322603481 0.13 2 0.285477094968642 0.464823135198167 0.310314941467711 0.305803671900138 0.582397732746907 0.379903741078373 0
44410229 228.136700489482 27.4353682095951 0.0294867541704918 61 0.6881679785 14.5542211533 0.0969533919999996 0.910701328570278 1.11038246032522 0.65 2 0.0522986832731326 0.0879362684548224 0.0353697922331477 0.0276466582412582 0.00324046886666774 0.13449377253505 0
44411624 223.009073460353 34.4755606144 0.0392181913702128 47 0.736841242365957 15.1314468384 0.173609733599999 1.41196936878894 1.39879712026439 0.01 2 0.43348934304924 0.674384576262471 0.623593193458162 0.661445130954984 0.430522723622667 0.175693902119053 0
44411676 222.581664530435 35.6672664642233 0.04239350017 60 0.666240882871667 14.7697219849 0.384245872499999 1.13358022005582 1.28671355536881 0.08 2 0.017094696154102 0.0374244101138106 0.0210208666394551 0.036617902166188 0.0598639732711901 0.00615744714042895 0
44412309 198.334439171686 35.7568967607306 0.105023083591667 36 0.676492346655556 14.556687355 0.985869407700001 1.14973873901476 1.23660316454589 0.25 2 0.895602586498371 0.815679281549596 0.731484774395955 0.617434522518666 0.673943908649227 0.3695666683961 0
44416649 240.363757875229 27.4867470264403 0.0457824442763889 72 0.685694628291667 14.975476265 0.00328636160000073 1.58864437184922 1.55264348718631 0 2 0.247056889163536 0.353929288199475 0.290877531603563 0.356071810576996 0.255853043733429 0.195163128503759 0
44419060 245.209073500205 30.8471268307045 0.0560385454409091 44 0.700257388029545 14.9792509079 0.545574188200002 1.15002806822302 1.20159645109573 0.12 2 0.772345283228687 0.879302311240683 0.798150837012009 0.752688495439278 0.822067957294328 0.593707004253139 0
44420134 240.640560265748 7.37078422487273 0.0525907574969697 33 0.69176269300303 14.8981847763 0.120935440099998 1.63448346440016 1.68048896940846 0 2 0.622594458986802 0.776860599529471 0.809061027706006 0.847882722691862 0.758477759885314 0.701265499820085 0
44433495 256.471906108239 32.2328220490419 0.112718580958065 31 0.675138411980645 14.7647323608 0.0242843627999996 0.874176706827077 1.25969860743709 0.32 2 0.080806503488318 0.155677907520219 0.0896622336566818 0.110420072393092 0.278486140048274 0.225482845973741 0
44437242 114.442892295436 38.6114855916895 0.0831360894557895 190 0.712157364892631 15.0473356247 0.0400238036999987 1.59430405773332 1.59953145865333 0 2 0.525829272896766 0.530752684750077 0.230325157920813 0.166866223656007 0.249248670904974 0.0354079000014907 0
44437466 151.907401807385 6.18409661090909 0.123896667672727 33 0.666028514060606 15.152215004 0.758142471299999 1.07271140733721 1.35805757296535 0.29 2 0.394987315265909 0.332108663687779 0.364476929293376 0.355793172268981 0.200142561165858 0.132520560179023 0
44438130 122.818435256557 36.295025387327 0.0843868376405405 37 0.643991650767567 14.8809251785 0.9504947663 0.952194846993206 1.14124788245642 0.52 2 0.219846578122074 0.229041282749098 0.11942311618584 0.117501078113746 0.028740451730721 0.149339243743848 0
44438239 118.175404451324 14.4899599114245 0.0668232044 49 0.716619744587755 14.7352552414 0.631725311299999 1.33682305195761 1.26156792417693 0.03 2 0.116537520142888 0.228770368143533 0.249004108092362 0.408319698677755 0.37067957890643 0.796076973035551 0
44441803 149.608016505391 14.9484811551636 0.0909116362969697 33 0.673223148696969 15.0742874146 0.969566345200001 0.760527196685331 0.824785855202513 0.52 2 0.0866634467927007 0.170290327273339 0.0690436697946791 0.0582810960606346 0.0907849118739584 0.225083235014249 0
44443664 158.534982370777 14.5035978583395 0.109926186160465 43 0.668364325218605 14.8681077957 0.6025276184 1.47253432579174 1.48065603589751 0.04 2 0.28963944791373 0.370408899235099 0.689984242678591 0.919650914091222 0.852376713999175 0.965994762344864 0
44443975 153.068139696879 9.26442570156825 0.0796817146126984 63 0.683304453642857 15.0091381073 0.448216438299999 1.60927033495447 1.65929899839568 0.02 2 0.0610927661850348 0.0499618601851654 0.109727102888655 0.140608473592506 0.242199493792862 0.209925815712979 0
44445647 135.345282603112 43.7396098637932 0.0674122877576271 59 0.728068190110169 15.2623281479 0.943226814300001 1.02039438420569 1.17553303978006 0.43 2 0.156187019029806 0.219929559504339 0.0813256250577993 0.0709404807545575 0.0184697533857211 0.0162800608628449 0
44445920 119.69244346619 11.8921329498375 0.03991837502 40 0.6655963897675 14.6374588013 0.038386344900001 0.62861977797596 0.69371739584537 1 2 0.674077907404886 0.757345884603444 0.660914176468352 0.677733560403132 0.753143578366491 0.783358489819263 0
44446988 136.808871100933 11.5490226558627 0.0461187453882353 51 0.70166776695098 14.7598390579 0.0478487014999995 1.35030176058357 1.23179760874597 0.09 2 0.696779057766417 0.757391466609842 0.671500974968398 0.669458643457873 0.923972931776528 0.330868078635946 0
44449697 148.867167949683 39.140677928925 0.0644808435515625 64 0.692853748795313 14.9609365463 0.613080978400001 1.28803533612302 1.29376482559801 0.02 2 0.0164090570850777 0.0547460653816844 0.0568399566838994 0.168168357548357 0.0531240213347899 0.556991202507885 0
44449804 144.529893476884 13.5770465515462 0.0435010658582418 91 0.712254367030769 14.6766109467 0.0344753264999991 1.55399817254771 1.55831104795984 0 2 0.146386735388729 0.214503264890799 0.370509339758 0.502344853139666 0.662764059226584 0.881432866747755 0
44450380 168.798100639788 9.89744991415 0.105767176214706 34 0.694713592529412 15.1360664368 0.4502658844 1.06572634856015 1.35068797804502 0.27 2 0.316284458406667 0.377952180448846 0.243772395557811 0.212391722588881 0.25739424450909 0.151710487183142 0
44451483 127.478731255787 47.8128832766921 0.0383521845815789 38 0.728663118260526 15.1591968536 0.0287790299000008 0.824242218934924 1.01577421960129 0.7 2 0.707693415714071 0.910091054481489 0.89748314978388 0.886165558054137 0.942433663263446 0.938006909712764 0
44453818 169.595002237953 19.64169358148 0.0778429776466667 45 0.658501900568889 14.7567873001 0.2718267441 1.08284096769617 1.32158510599555 0.24 2 0.138249836432123 0.228662100098883 0.0969201735106659 0.109445699111438 0.0922347993137047 0.0969636190549601 0
44454752 126.899884431257 34.0542942544739 0.0205845435934783 46 0.660875672882609 14.5224018097 0.2255525589 0.958163769818698 1.01216841986981 0.61 2 0.134767039455288 0.144012559211318 0.087666366710401 0.0974012146522255 0.270870357717983 0.209156060891211 0
44454931 30.6315329702316 -10.0421061264868 0.0246622369289474 38 0.65172795245 14.5042037964 0.101772308299999 2.1357149497293 1.95380511961415 0 2 0.190015490597022 0.297741664117963 0.211415126642365 0.241964773493115 0.337868732459086 0.366879064617946 0
44456360 152.812630584273 39.0269555354471 0.0254233550369565 138 0.669440172715942 14.5766220093 0.0126647949000009 1.52948112544336 1.52308274244046 0 2 0.391556958974976 0.593838850243295 0.593909482077083 0.650188436967546 0.531849756361392 0.827596057141553 0
44456489 135.816878155956 42.9242625352756 0.0208749513 41 0.737549642243903 14.5635166168 0.202276229900001 1.4927491047912 1.42628414020133 0.01 2 0.674539385009395 0.708023997619625 0.833306623957912 0.857466708191511 0.927923877805996 0.676676416183063 0
44456878 9.34681942245909 -10.3030403527295 0.0527001820045455 44 0.699530926613637 14.784029007 0.179248809799999 1.28252648893636 1.34163003149799 0.05 2 0.971646219612556 0.978920660732811 0.941831844499773 0.891862866361969 0.874047575286111 0.858679103447066 0
44457996 155.122516262913 34.861903898171 0.0245372903516129 31 0.695295087758064 14.5449514389 0.1936063767 0.747332501916769 0.912926940826074 0.74 2 0.364856399335114 0.545247388410282 0.448311978637719 0.520606202859447 0.435696111110923 0.729795126696898 0
44458085 154.367585454667 39.4247563225866 0.0262506696169643 112 0.686293789316071 14.5447263718 0.162610054 1.42056755442266 1.42056755442266 0 2 0.0846149209526831 0.185901895941485 0.191806778725197 0.261009991501603 0.0993857888889583 0.838010452188822 0
44458160 156.978771209721 33.9252628243467 0.0207144130717391 92 0.668166844740218 14.5330963135 0.0255937575999994 1.60010764179526 1.61163476338043 0 2 0.240385165212027 0.448238215425998 0.411584956693336 0.472478618871379 0.527465807382782 0.249006567558718 0
44458800 177.2617830549 27.9858384813571 0.0794158806738095 42 0.710375218169047 15.4097700119 0.1179351807 1.14767911763064 1.20297138623851 0.15 2 0.110504898186043 0.1665609607453 0.0662978038571136 0.0716217917959638 0.215020437702114 0.061968804416659 0
44458978 176.012822628019 33.3297694921437 0.07416743715 32 0.70508208871875 15.0311660767 0.192597389199999 0.908559986100801 0.942996278231017 0.27 2 0.00331175436961528 0.0108849836597481 0.00124692042969911 0.00235144462860312 0.0117432868210512 0.00449979697797055 0
44459663 169.841903186241 34.1739101097213 0.0262960819409836 61 0.599842962670492 14.6555109024 0.00737762450000012 1.15038133823474 1.16626623085785 0.15 2 0.811426130369166 0.945959942825028 0.959155868624618 0.970551609420164 0.97581356495898 0.991413971629431 0
44461239 176.893603357772 22.1832050126207 0.0457022413655172 58 0.642425537098276 14.6300601959 0.130519867 1.17040631987048 1.36654657739114 0.14 2 0.470651196720025 0.417575163654484 0.303351486453831 0.320957284814267 0.357511842471035 0.551585035903699 0
44461283 177.602662541314 28.2643993671185 0.0450137075261538 65 0.672728861289231 14.6434221268 0.0962982176999994 2.10512812832595 2.05292539503493 0 2 0.00297209204214713 0.00767566697058849 0.00160364142817201 0.00220050191572191 0.00896386249765012 0.00678857327239115 0
5551510 318.387886271756 0.732822269094118 0.0290375881507353 136 0.714039809561765 14.6520910263 0.0335187911999988 1.48370995517058 1.50440386890585 0.01 2 0.0563215879887284 0.076709676813093 0.0347958884201041 0.0344873957370696 0.0344823636503796 0.426972765997814 1
55538685 168.084981398152 20.2806498354045 0.0505560911681818 44 0.703037738795455 14.7614631653 0.228805542 1.04008249557523 1.08350566898209 0.3 2 0.132636796072847 0.276696356447422 0.194481112146223 0.21641386010865 0.35411631571492 0.648870060200015 1
55551650 204.402343749995 31.1541281029723 0.030859465349505 101 0.712461178851485 14.5101976395 0.2372636795 1.06144330336154 1.06144330336154 0.32 2 0.0085429497946311 0.026473631771898 0.0232745721706867 0.0604066986633181 0.125832863342026 0.0424533835010749 1
55560696 145.846111479265 15.2177062564429 0.0141771905269841 63 0.643271537053968 14.5060071945 0.233415603699999 1.55798759651808 1.52463806498257 0 2 0.0200553679715139 0.029022116369843 0.007354435969112 0.00649334088782677 0.00637566538037436 0.15550402610494 1
5551201 44.7014893065064 0.347654977223404 0.0284867659191489 47 0.706227627202128 14.5002765656 0.402038574200001 1.20006731073012 1.26732157482111 0.02 2 0.197219925979461 0.370276263006162 0.283930796547469 0.347253715117877 0.444590168979995 0.747424627518093 0
5559460 148.571055362097 13.3121193835605 0.120536157365789 38 0.671012276094737 15.2327013016 0.2618074417 1.81046839154486 1.60981156368972 0 2 0.934419211304935 0.838122452796213 0.918240776361195 0.891528903394023 0.543897764536887 0.841076559834538 0
55516433 219.869498512964 5.09374382712727 0.105188127672727 55 0.674399844087273 15.117764473 0.220595359800001 1.09621150828414 1.14240097611458 0.15 2 0.435072845672171 0.632524393667903 0.363776778290011 0.237987820351403 0.308079002002988 0.324645974866026 0
55518153 220.366669912184 5.20106263387778 0.107498968168254 63 0.667728969028571 15.3549480438 0.0389127731999999 1.59273846994737 1.48904450677497 0.01 2 0.194487098224285 0.347642616071173 0.197553251809952 0.1651145928816 0.0330821509632279 0.278650249683317 0
55520373 147.698714256284 0.4782551275625 0.09204140631875 32 0.68104112148125 15.4482555389 0.433945655900001 1.9152774921721 1.49198917271334 0 2 0.568016385494665 0.755168494087644 0.805106928279471 0.851620376225338 0.916242798451421 0.84914503608461 0
55529749 138.741228043408 18.8644728710816 0.0831360894557895 190 0.712157364892631 15.0473356247 0.0400238036999987 1.57334487963207 1.56565824991991 0 2 0.525829272896766 0.530752684750077 0.230325157920813 0.166866223656007 0.249248670904974 0.0354079000014907 0
55530698 167.041948260676 61.2888723431182 0.123896667672727 33 0.666028514060606 15.152215004 0.758142471299999 1.1834837582969 1.24458125276012 0.19 2 0.394987315265909 0.332108663687779 0.364476929293376 0.355793172268981 0.200142561165858 0.132520560179023 0
55531670 163.660482601241 27.2035460958612 0.0668232044 49 0.716619744587755 14.7352552414 0.631725311299999 1.09177435727426 1.17759845031766 0.21 2 0.116537520142888 0.228770368143533 0.249004108092362 0.408319698677755 0.37067957890643 0.796076973035551 0
55533954 166.62361232212 25.2612575531057 0.0637100858285714 35 0.681050981797143 15.3058748245 0.255733490000001 0.837529750479467 1.32761858971856 0.63 2 0.507875697859709 0.530542905249198 0.395210330324829 0.392981470320493 0.283484169016789 0.104598941015266 0
55536210 162.905660841208 29.9467340575333 0.0611781940388889 36 0.685276057980556 15.1945734024 0.3846435547 0.661665141999625 0.901515958366456 0.92 2 0.500862912977368 0.610941084251374 0.387242524277027 0.308462050940347 0.320161806510944 0.743969695397218 0
55540550 185.359270250481 28.5177060720054 0.0493027027189189 37 0.702886426772973 14.8442249298 0.114326477100001 0.843108827123486 0.8937416329592 0.62 2 0.287300204680563 0.440690950787735 0.52103768826865 0.62239056043389 0.743118417948965 0.727724416948976 0
55540776 218.934098434447 14.2594842672375 0.056073 40 0.7130012273775 14.9374456406 0.4010543823 0.805820620718259 0.815302411736049 0.7 2 0.160779034667904 0.26678652838609 0.259555957114463 0.32240986207825 0.516439386608247 0.298344972523417 0
55541196 217.153359705088 0.758175564157483 0.0514074625435374 294 0.704625849822789 14.7344455719 0.0171298981000003 1.29994021606408 1.32280537838319 0 2 0.00663237400752528 0.0155498912508071 0.00440595719363028 0.0137324193663053 0.0213803328073935 0.000689124591106019 0
55541211 207.799667011607 -1.93989973176364 0.0440234090568182 44 0.723995338790909 14.7209863663 0.133527755699999 1.19651359083427 1.39423909371237 0.14 2 0.024604459369256 0.0487350403853384 0.0383169348292011 0.0752172637673016 0.134435328385987 0.0562502088639676 0
55542990 149.465561314634 17.4376237768868 0.0505905789552632 38 0.730791769542105 14.7099456787 0.742318153399999 1.1905703595486 1.25027919638609 0.15 2 0.604367774318829 0.7104803430272 0.687348052522417 0.766530379399244 0.811158928326608 0.11196799572549 0
55543109 221.153065272734 10.6737339292229 0.0574019143571429 35 0.679271262037143 14.5504798889 1.630273819 1.38924741976295 1.35770060739471 0.03 2 0.0325503546670755 0.0550306873920633 0.0420284909978196 0.0533218572519607 0.0622295069378419 0.328846852890957 0
55543133 136.0602668556 10.7698536176919 0.0587015675567568 37 0.717230590618919 15.4131383896 0.2825736999 1.04770751694286 1.23688437578585 0.43 2 0.94087225206355 0.843684226046718 0.871820051719169 0.760333123451661 0.667579072534449 0.977415323440198 0
55543634 144.743214806844 64.2874647628419 0.109926186160465 43 0.668364325218605 14.8681077957 0.6025276184 1.30885778850386 1.50850922984423 0.01 2 0.28963944791373 0.370408899235099 0.689984242678591 0.919650914091222 0.852376713999175 0.965994762344864 0
55544311 240.350214958194 34.9056166410531 0.0933769696875 32 0.65219688415625 14.7674598694 0.7367105484 1.10231966158815 1.27911970637269 0.23 2 0.03005090131595 0.0504960046083955 0.0285187411731715 0.037441571014669 0.0804642510237367 0.0907073917040473 0
55545123 241.262469177246 13.292147598266 0.082642820482 50 0.65309236526 15.3064002991 0.148606300300001 1.05024840273113 1.04127488645003 0.28 2 0.331592820778692 0.549894162435548 0.624681080130204 0.84317961309329 0.851452535969885 0.934437079577971 0
55546863 114.932110631181 23.1947636715186 0.0868720696395349 43 0.668491075202326 14.8720655441 1.4363870621 1.22751561563703 1.32930447187536 0.07 2 0.0488577934859306 0.0816471124145924 0.0220578313527311 0.0246342800725279 0.0286903001315467 0.0224933263979056 0
55547052 126.259504496252 26.2468612670867 0.0658311868253333 75 0.728499043778667 15.5921344757 0.0715036391999995 1.33034799371286 1.29651051484259 0.03 2 0.00948667628291021 0.0188410079210445 0.00744666039860827 0.0148099695519538 0.024912364766855 0.0133801038290847 0
55547922 173.353356361394 1.26630115880312 0.03284331243125 32 0.699193626653125 14.75004673 0.317296028200001 0.967354810234572 1.16769431554472 0.31 2 0.341212030293207 0.490622983941859 0.343192324045875 0.307690891791503 0.617268814659708 0.699985835878628 0
55549705 167.332333472468 26.7954359362194 0.0340128062645161 31 0.650345863822581 14.6620817184 0.0339870453 1.15581660082124 1.31967735819883 0.21 2 0.317145189760373 0.322187062388178 0.315205211696708 0.305089458521665 0.432751954057238 0.650386410339957 0
55549784 123.759742498397 13.4290635287812 0.054415937625 32 0.714738994834375 15.1294698715 0.5895519257 0.806027538546596 0.945449957643627 0.44 2 0.066146468115717 0.149040557294302 0.0815525017725874 0.0982073135512344 0.222882421232486 0.220640307936711 0
55549864 183.539538397307 13.4661182873478 0.0304318696376812 69 0.687440568121739 14.6283254623 0.0142755509000008 1.24270911979258 1.29295367116278 0.18 2 0.02820175344817 0.0438102368123856 0.0538757044007461 0.094341020915861 0.0334713079182675 0.228477418303682 0
55549927 187.30765533447 12.9989929343712 0.0268155151757576 66 0.72237782045 14.51882267 0.0633497238 0.926190289253964 0.938693984086028 0.7 2 0.0615994340985162 0.146092518375124 0.118691101313193 0.233426998079205 0.271845024847757 0.609947586962575 0
55550066 221.272997002855 4.53793589692105 0.0409310263078947 38 0.711588533297369 14.8424577713 0.0529336928999999 1.67062120644694 1.59979251445756 0 2 0.170495578364215 0.316359371065886 0.333835708568572 0.378908535370502 0.309703492122888 0.530385060115526 0
55552935 247.812852125892 32.9705740121667 0.0768704614974359 39 0.678922506479487 14.8172922134 0.9839925766 1.23745606591494 1.30503836494893 0.12 2 0.275450048443839 0.406737042028642 0.418514614748111 0.547625612188584 0.69747519709044 0.889338682635849 0
55553105 219.331261400906 49.7130691240415 0.0428718866132075 53 0.636541798432075 14.6621789932 0.3829851151 1.40233620826831 1.35950909683335 0.07 2 0.268933821635574 0.16736136893603 0.398135962898628 0.474984523465684 0.131209700660387 0.57766067642114 0
55553401 249.685196177163 25.1866392453483 0.0757919336383333 60 0.713886022573333 15.5447072983 0.168901443499999 1.38188831776415 1.18943680688266 0.02 2 0.300111669068595 0.364751382899394 0.256418362989935 0.200689679326004 0.138733291375715 0.317623866530122 0
55554086 153.360570492957 14.4872589318609 0.0250249130043478 46 0.685606624767391 14.6511211395 0.00413990019999844 1.25747912507334 1.22525674130382 0.06 2 0.394270946182395 0.613497456205729 0.569815513630208 0.737217925950248 0.833814398173463 0.872679395318633 0
55554286 182.009049892425 8.10329179465625 0.022927812590625 32 0.7152172625125 14.6185379028 0.0135755539000009 1.53832238474298 1.42524435926022 0.05 2 0.260066097714393 0.246680912835692 0.202633232050738 0.207840521524914 0.0888167095638679 0.54941595135278 0
55555114 249.731958605578 30.8540688740763 0.0657251956515464 97 0.680409274146392 14.6149454117 0.2425136566 1.38216362770826 1.42231057475156 0.01 2 0.00101481491504196 0.00200411984266603 0.00011625029594776 0.000381811075026071 0.0141532929800116 1.28243942262805e-06 0
55555227 190.423001553153 54.8912974418511 0.0368114470446809 47 0.683039929002128 14.5445318222 0.0922498702999999 2.23574960997191 1.94389595318215 0 2 0.0127145782116583 0.0416363736637104 0.0198261898883567 0.026695257218806 0.201340222724715 0.323306758812521 0
55555794 125.725145641129 24.1182362405868 0.0383521845815789 38 0.728663118260526 15.1591968536 0.0287790299000008 0.795872589869132 0.881613135235168 0.75 2 0.707693415714071 0.910091054481489 0.89748314978388 0.886165558054137 0.942433663263446 0.938006909712764 0
55556171 227.481586666929 7.23849397788037 0.0282538343018405 163 0.694453871320245 14.5103645325 0.0269746780000002 1.45240453982792 1.52042907168856 0 2 0.130829559226769 0.235577828135305 0.135784781420774 0.239067212939758 0.254033964794941 0.0800076615116089 0
55556252 183.123772963043 5.7925060290283 0.0213577169528302 53 0.704433387181132 14.5065422058 0.061252593999999 1.16782842248549 1.14400916365872 0.28 2 0.522451357147677 0.423202511443841 0.303426284260882 0.266725822052041 0.236949381512066 0.124475625881843 0
55557318 197.828138845944 46.3751171253315 0.0275187777962963 54 0.709844430287037 14.5887775421 0.0975627898999996 1.35071343678324 1.28417083121101 0.01 2 0.0818114566212374 0.162095367925102 0.0831647547443692 0.109722432134449 0.19478393183206 0.184414478792288 0
55557679 134.302978515628 24.7538166046147 0.0240414706602941 68 0.680152991241176 14.5043411255 0.0129623412999997 1.53335464543602 1.52028332847759 0 2 0.516958877612173 0.696192689313858 0.506282613431046 0.476296159837467 0.408307165354607 0.565443118624987 0
55557842 140.928954505924 21.116296410565 0.02227938743375 80 0.687980306155 14.5340194702 0.0787935257000001 1.09740360826972 1.09189977855689 0.18 2 0.100847581265272 0.231465537728781 0.164668185086514 0.174523393832435 0.135419137873058 0.842936893870062 0
55558330 249.452135552307 43.0575058831133 0.0576377779288889 45 0.663883082068889 15.5946502686 0.0281839369999997 2.53356456387842 2.32570264464261 0 2 0.241426516297058 0.358918444279795 0.363663922880349 0.363855041564789 0.518060304178219 0.863712142619159 0
55558613 230.923282020974 55.8238844620526 0.0374558421894737 38 0.725298379597368 14.7346916199 0.2790708542 1.15841211405815 1.17327134928064 0.21 2 0.498649539421208 0.661886733007161 0.502151534807608 0.397476574028526 0.241210291261698 0.71932158562273 0
55559572 245.247984313967 6.0540695667275 0.0350248250175 40 0.7196675539 14.9189863205 0.0280361174999992 1.08754423173911 0.998717667933239 0.27 2 0.943393492260557 0.930993450647951 0.944357369067636 0.952120375472791 0.898969735489755 0.890145117916863 0
