ngroup ra dec z mag color delta Delta pval_ds ngal sw_gal sf_gal ad_gal cvm_gal lillie_gal pearson_gal sw_cum sf_cum ad_cum cvm_cum lillie_cum pearson_cum col_cum mag_cum ind_cum id
4447118 219.8750762939 37.6930046082 0.0227329992 17.0015621185 0.7246208191 1.59002027955715 1.57694451782609 0 99 0.884779411780381 0.879471349351846 0.787268418625575 0.684252274993163 0.322870731443565 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 1
4447118 220.0304107666 37.653465271 0.0266159996 16.6554851532 0.719673156700001 1.07331268607897 1.57694451782609 0 99 0.733630435779076 0.793125063002996 0.775971431913786 0.802366551991532 0.693512160114353 0.849467033391825 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 1
4447118 220.2117462158 37.6832046509 0.023085 16.8060684204 0.722915649400001 2.74505910826244 1.57694451782609 0 99 0.482281079987027 0.341034836141012 0.475075206796882 0.496907430447274 0.491985561591965 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 1
4447118 220.2141571045 37.6931724548 0.0223159995 14.5447940826 0.753032684400001 2.10706666402829 1.57694451782609 0 99 0.862274076787698 0.692030634597435 0.796155502368703 0.832159337955853 0.777328317096197 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 1
4447118 219.456817627 37.8021507263 0.0252839997 16.7303924561 0.7107200622 1.10346570306324 1.57694451782609 0 99 0.94023269779418 0.99055024251259 0.925008140944188 0.886530571520207 0.826175016865889 0.849467033391825 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.6453704834 38.1648902893 0.0255859997 14.9152402878 0.7902297973 2.45368490549736 1.57694451782609 0 99 0.26999362126809 0.375090449225822 0.271195277763714 0.223744498673497 0.114317888056837 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.4550933838 38.183052063 0.0267830007 15.500254631 0.7751703263 2.39102260524277 1.57694451782609 0 99 0.193738143165303 0.280772249659892 0.190167325127623 0.168066249739761 0.0867820888502896 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.0465087891 38.2137641907 0.0264769997 16.4929275513 0.6862812042 1.77386130032339 1.57694451782609 0 99 0.324935897596511 0.456477718744012 0.349762974355192 0.353787529033136 0.326534370920205 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.2750549316 38.3099060059 0.0247750003 14.628821373 0.769502639800001 1.00706107357869 1.57694451782609 0 99 0.134607768441262 0.0753723473662194 0.180190141383291 0.26479125150973 0.441602411725927 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.8196716309 38.0460014343 0.0258239992 15.0418930054 0.772090911799999 2.95033306030482 1.57694451782609 0 99 0.0409270473703187 0.0719277229908658 0.0305301572239128 0.0268435500168793 0.0309885173067241 0.0154548272168578 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.1051177979 38.1341781616 0.0237949993 15.5719165802 0.628078460699999 1.87237240040831 1.57694451782609 0 99 0.141469882200698 0.232449341961994 0.17724561427521 0.226039432837679 0.331383204025827 0.221385387189488 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.5519256592 37.6912269592 0.0254250001 15.5073127747 0.7193069458 1.05096776677038 1.57694451782609 0 99 0.0970256485267418 0.125853520860545 0.0938596438861572 0.0783168375245655 0.141518214828555 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.5234832764 37.6027030945 0.0239920001 16.3616504669 0.559007644700003 2.76025782815364 1.57694451782609 0 99 0.672924248092786 0.550557162918924 0.615863254796534 0.667582326057978 0.826747365309774 0.221385387189488 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.4784240723 37.8545188904 0.0256350003 17.6276130676 0.558767318800001 1.17287609086372 1.57694451782609 0 99 0.951457661544806 0.97491783668447 0.911050691186383 0.875272159335032 0.880241768952143 0.849467033391825 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 219.6825561523 37.6600570679 0.0245110001 17.2346820831 0.432510376 0.568340629272307 1.57694451782609 0 99 0.167341861544018 0.287082349514537 0.221993411029173 0.248505773156972 0.540877454788707 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.2286376953 38.4218063354 0.0238019992 16.5326862335 0.695152282699997 0.766272154881374 1.57694451782609 0 99 0.726366414355767 0.649583978491972 0.697511277576212 0.725844824183093 0.566316116961619 0.361805027497532 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447118 220.2807312012 37.5864906311 0.0230020005 15.4498739243 0.747361183100001 2.24365267942235 1.57694451782609 0 99 0.763011000830217 0.6980712863097 0.775113334267336 0.810605709042807 0.793625855835387 0.572406704470879 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
4447318 318.8094177246 0.866541028 0.0237910002 17.3146038055 0.711627960200001 1.99510847184697 2.30981440560695 0 89 0.407478222205306 0.414577027323414 0.249413163416622 0.182671115097767 0.0846439716166055 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 318.7980041504 1.1182420254 0.0217499994 16.5446472168 0.759899139399998 1.5934821229763 2.30981440560695 0 89 0.707067693731372 0.408799103505671 0.433258667088033 0.390193646963123 0.529653662716255 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 318.824432373 0.8742190003 0.0224520005 17.2624435425 0.701784133899999 2.19915975892627 2.30981440560695 0 89 0.217978004154111 0.347641303261067 0.289059265363787 0.343540948173927 0.415309370239364 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 318.8462524414 0.8654530048 0.0237719994 16.9005470276 0.745393753000002 1.73574074116323 2.30981440560695 0 89 0.0892871040558984 0.152224671860663 0.119253230522665 0.18101291069611 0.228745099281612 0.0154548272168578 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 318.8827514648 0.3700729907 0.0221149996 16.3203086853 0.730005264300001 2.03808423572768 2.30981440560695 0 89 0.433232238972661 0.520686776590098 0.3852510332772 0.320597730320576 0.214172892947067 0.132778358022231 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 318.8677978516 0.3454360068 0.0230780002 15.9090328217 0.708087921100001 1.60565479586611 2.30981440560695 0 89 0.450577574388924 0.498402786927275 0.323269836680372 0.264810960946808 0.0862151222534765 0.132778358022231 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
4447318 319.5276794434 0.7726910114 0.0206799991 17.3776741028 0.747329711900001 2.46353420842813 2.30981440560695 0 89 0.35158105877747 0.276336132480714 0.474844191044045 0.651155653366155 0.848416743107333 0.572406704470879 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.1414794922 0.995800972 0.0206809994 15.9042186737 0.773803710899998 3.76986608594978 2.30981440560695 0 89 0.0505030549619414 0.0380497050614541 0.0749101545503936 0.0956525758682012 0.160400738816842 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.1516113281 1.01740098 0.0193009991 16.624546051 0.702329635600002 3.4981122982422 2.30981440560695 0 89 0.0357414043871705 0.0303112188679868 0.0565862881489751 0.0773374859834121 0.099517668413133 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.8555297852 0.5533049703 0.0212939996 14.6755065918 0.7512683868 2.05665394479422 2.30981440560695 0 89 0.183895903368134 0.238260430098961 0.174870895304174 0.207663365521399 0.523277326427389 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.0307006836 0.7493140101 0.0209059995 15.965464592 0.7276144028 0.801903155918339 2.30981440560695 0 89 0.421760798123437 0.642331034108253 0.54915445989926 0.646169192247072 0.829320064643398 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.1949157715 1.1586920023 0.0216269996 14.6136236191 0.7463359833 3.61117905472652 2.30981440560695 0 89 0.306273115974506 0.414144929399939 0.265101728859026 0.247858794575037 0.373273292824411 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
