ngroup ra dec z ngal color mag_max gap_mag Delta Delta2 pval_ds ind pval_sw pval_sf pval_ad pval_cvm pval_lillie pval_pearson id_mer
3333622 160.864102485851 62.5295054117795 0.0362198717641026 39 0.713058862925641 15.36860466 0.048684120199999 0.877204839423525 0.989512573372436 0.53 2 0.283932742415831 0.425868264817319 0.45148812659323 0.712419465031046 0.613954241969868 0.718232754702372 0
66655304 230.928965568539 21.116296410565 0.02227938743375 80 0.687980306155 14.5340194702 0.0787935257000001 1.09740360826972 1.09189977855689 0.22 2 0.100847581265272 0.231465537728781 0.164668185086514 0.174523393832435 0.135419137873058 0.842936893870062 0
7774845 205.207478969913 40.6736886712544 0.0248690887873418 79 0.702468135688608 14.5619621277 0.0812511444000013 1.82921182940812 1.7859622416675 0 2 0.0155031347837752 0.0358942917775802 0.0111013938623081 0.016572344253508 0.0522215624096361 0.313915318431479 1
88855810 142.862228969355 55.0469300611981 0.0390459813584906 53 0.693448264639623 14.7965660095 0.5718584061 1.03193250172734 1.13078951467886 0.32 2 0.456380310337023 0.624618915281214 0.611286230540168 0.700052677887085 0.808182253156436 0.760023961073436 0
55553509 188.230231391056 51.4929866790722 0.0355688055138889 36 0.719738615883333 14.9700679779 0.1900672913 0.988257174310275 1.03980542635187 0.29 2 0.223734376663119 0.287261911584952 0.117386026318455 0.0677836533303483 0.044249238539879 0.00509692104838084 1
7779013 148.763918841326 39.8418934433556 0.0370757961962963 54 0.725465774538889 14.9265575409 0.154991149900001 1.46273069191505 1.32663977183593 0.01 2 0.21170011548413 0.389059004501436 0.478289930353069 0.619004948907439 0.857245313922459 0.673520577683171 0
66611970 136.68733673096 36.7404975255283 0.04239350017 60 0.666240882871667 14.7697219849 0.384245872499999 1.20640399121827 1.37350764842109 0.09 2 0.017094696154102 0.0374244101138106 0.0210208666394551 0.036617902166188 0.0598639732711901 0.00615744714042895 0
88810678 203.939280341656 31.7726970560441 0.0669960890147059 34 0.720635862897059 14.748093605 0.9391040802 1.77968751486636 1.79195910916799 0 2 0.682198595040194 0.716131283108032 0.507845672293701 0.41331991008809 0.421237101038328 0.456930244815837 0
11157536 137.501103379989 3.5893933826 0.0220230667933333 45 0.715678215022222 14.565615654 0.0496892929000001 0.981629156083861 1.24620871410578 0.64 2 0.0967554718731796 0.108001933213604 0.119387061321536 0.181963048042243 0.200689968548085 0.501410873620571 0
22236233 243.595106382627 13.9523119539892 0.065158323872973 37 0.681268820875676 15.3105735779 0.0363721847000011 1.83762051259988 1.65043601251439 0 2 0.0219975164338399 0.0403365438330836 0.00964666984777102 0.00860312170027231 0.0410706468604466 0.031501002314338 0
77715134 183.23092688584 37.8640169283256 0.0432719756329268 82 0.694599430732927 14.5236988068 0.2275457382 1.48077555708081 1.48570653788938 0 2 0.0168984539065487 0.0511629356592797 0.0353620260333845 0.0676585604673739 0.233100410219025 0.0375059807434575 0
777216 259.763111368815 60.2223307927467 0.0645458163683333 60 0.722302405045 15.0585680008 0.5917472839 1.0058006042801 1.17234130555364 0.29 2 0.110302638186206 0.236680252979609 0.209458039535671 0.294862475104865 0.309206472076524 0.215273896422628 0
77726088 223.396891659913 17.9246300391472 0.0779258613528302 159 0.704868520580503 14.8657398224 0.376802444399999 1.45895511255142 1.42286383479549 0 2 0.485987984772947 0.691312095961178 0.778663909566286 0.856824320873159 0.930340766089618 0.563508572914969 0
7778239 134.701179758705 48.3092344919833 0.0566835499683333 60 0.712484757113333 15.5579948425 0.0969676972000002 1.54232214511662 1.52118852011407 0.01 2 0.214482049361887 0.245555629304974 0.17368177307857 0.206469899378492 0.25221960352961 0.41418154152825 0
4442572 184.157044106338 39.5331302399319 0.0850470636670213 94 0.686214558622341 15.0543737411 0.6269578934 1.65115359954165 1.61600337556616 0 2 0.10468888135261 0.232366085660838 0.218251909614745 0.315397332178456 0.189449179367388 0.143305005447173 0
33317497 217.275397023845 31.3519915303935 0.0611407417967742 31 0.690968052045162 14.5414123535 1.1676921845 0.610666161700043 1.22793342311824 0.97 2 0.545608109130636 0.717095165408047 0.594960226532606 0.639491498053958 0.720392714890963 0.131507953074776 1
22242765 218.741817474359 13.3758984506063 0.071294625525 32 0.727482229475 14.6801156998 1.1240129471 0.951033518359824 0.989624067272985 0.29 2 0.548323432628588 0.691023793556403 0.494923641248468 0.446433016090183 0.621260254020509 0.623387627749582 0
22256263 191.672029549724 -2.97792523247714 0.05095372855 70 0.712079102655714 15.4619035721 0.0584878920999987 1.12009597980894 1.1436399289712 0.17 2 0.0217387417794658 0.0543172978595096 0.0229100719356249 0.0444745431379665 0.0873305102783912 0.0212264863029089 0
3334974 125.894888045943 30.9018592428638 0.0338388085404255 47 0.665852181455319 14.5269479752 0.214869499199999 1.30322383041443 1.36561875618933 0.04 2 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 1
3335073 136.345080353486 28.5792175559209 0.0287697208162791 43 0.702209783144186 14.8741340637 0.00813388829999973 1.49426342285326 1.48978716422827 0.01 2 0.488227785245027 0.643218961162314 0.611461607829489 0.688131410061652 0.744770190810275 0.382107835222041 0
55560755 169.934047275114 14.0283336374472 0.0124144166555556 36 0.670926094058333 14.5161628723 0.172964096099999 1.00976491223487 1.13580714102468 0.31 2 0.858364625664587 0.932114340095783 0.889896546818069 0.830318445179596 0.743213611017183 0.676676416183063 0
6662760 166.310732292406 63.410815267847 0.0667768183984848 66 0.712173274071212 14.5587444305 1.1705694199 1.2188544099593 1.13473880323516 0.1 2 0.53870966494269 0.61525022003223 0.391569318839501 0.281847740577253 0.0791562620546443 0.371190895510268 0
11123814 195.386743818012 8.68085892995238 0.0744263806452381 42 0.704404285971428 14.7327318192 0.348472595200001 1.0083429462808 1.03192742078731 0.36 2 0.589422612437309 0.649227627232662 0.506148435467796 0.449387294948604 0.480588754668376 0.906102175335429 0
4443736 200.615893970845 23.7266863909614 0.0118489318113636 44 0.654067863106818 14.7042856216 0.0147428512999994 1.66930305402474 1.6430413197535 0.02 2 0.817737973062062 0.865069833276188 0.804876131357435 0.728848832192171 0.331358933974336 0.239864567479786 1
88835983 118.983447749437 11.421058445439 0.0832255615341463 41 0.732936835863414 14.7148447037 1.0085563659 0.862296320435426 1.04594197855563 0.72 2 0.431216262445207 0.6411706757034 0.552471575897948 0.560875102328134 0.525738209769888 0.847459754961783 0
22253655 242.67448326849 -0.260923128216129 0.0176202257419355 31 0.660156434580645 14.7006893158 0.0278310776000001 1.20818576455469 1.2816024487882 0.05 2 0.489889187841941 0.613292659143363 0.48985371128034 0.447734063844757 0.181215520524113 0.807687168957901 0
77723268 154.455714755592 47.6567034191472 0.081571889425 36 0.691171884533333 14.8881540298 0.612239837699999 1.72808114740448 1.62147680349899 0 2 0.742295353318905 0.859662880435277 0.893399179437053 0.886399292014446 0.952460064121255 0.609339266998278 0
6669231 153.840639945787 8.69737140949487 0.0362198717641026 39 0.713058862925641 15.36860466 0.048684120199999 0.877905761493045 0.985230388217565 0.52 2 0.283932742415831 0.425868264817319 0.45148812659323 0.712419465031046 0.613954241969868 0.718232754702372 0
7774808 216.97679280126 37.3151370203814 0.0287697208162791 43 0.702209783144186 14.8741340637 0.00813388829999973 1.56863113543172 1.49810554499077 0.03 2 0.488227785245027 0.643218961162314 0.611461607829489 0.688131410061652 0.744770190810275 0.382107835222041 0
77726100 223.422109603887 18.3752650618531 0.076641312809375 32 0.660032182928124 14.6321315765 0.6660652161 1.58576034703415 1.48486971061892 0 2 0.690188668468997 0.506974825029417 0.513666900130003 0.463917940315987 0.325126645458361 0.699985835878628 0
88862876 178.057204246525 26.2015120983125 0.048541374965625 32 0.72685089708125 15.0202770233 0.1736745835 1.16318762921459 1.65814360012437 0.1 2 0.0238916736863228 0.0383477919318069 0.023278222064442 0.0352845218682698 0.0566287746168698 0.306218918413278 0
33358479 55.3393123707809 -5.97282406624043 0.0368114470446809 47 0.683039929002128 14.5445318222 0.0922498702999999 2.61228248640768 2.12123397934117 0 2 0.0127145782116583 0.0416363736637104 0.0198261898883567 0.026695257218806 0.201340222724715 0.323306758812521 0
4447326 317.599883548797 -1.13934748891587 0.0234653493285714 63 0.705529243230159 14.9622602463 0.0132350921000004 0.788575009346714 0.866987459394457 0.89 2 0.0230028358720032 0.0575138883969227 0.0339348839455512 0.0678151847011801 0.121821035164938 0.0652818232751677 0
222281 178.641527322619 51.6120843153712 0.0377826345384615 52 0.668100173651923 14.9217405319 0.108730316200001 1.26643971811911 1.27694550877221 0.08 2 0.443940543948986 0.673468699866102 0.72214389736622 0.722992072480603 0.352774580834056 0.669350106104874 0
88854406 126.438827994094 35.8329710100508 0.0257721530120219 366 0.709020247227322 14.5134391785 0.100359916699999 1.50544426493949 1.6462194772059 0 2 0.0709837588114087 0.182273810421173 0.290901084628928 0.28068160086957 0.236412876715637 0.430158140145754 0
11133263 154.675200732794 12.3405197627522 0.0606215969835821 67 0.733485591950746 15.3415966034 0.247647285500001 1.00306545150986 1.06371528026869 0.49 2 0.215300956018007 0.316416565610112 0.136452825682915 0.102289038837163 0.067771313777558 0.12534921125552 0
11156440 253.371341578169 30.6194591681142 0.0823804248091667 120 0.708590340610833 15.2212219238 0.0979614257999994 1.29920292753259 1.29920292753259 0.07 2 0.561939649246003 0.804003009837667 0.785895944485609 0.716397024421775 0.567518102988541 0.938968466991802 0
55559292 139.795258231785 29.8303016994283 0.0205845435934783 46 0.660875672882609 14.5224018097 0.2255525589 1.10734902045426 1.26890112290317 0.35 2 0.134767039455288 0.144012559211318 0.087666366710401 0.0974012146522255 0.270870357717983 0.209156060891211 0
7778995 151.137416246209 41.39563030666 0.03610999998 45 0.717097218831111 14.8026361465 0.177448272800001 1.02007176369287 1.08049898767177 0.22 2 0.217277260043277 0.39045240282338 0.296105667936377 0.348591760885328 0.543677420363351 0.76689436247112 0
77737243 155.5127333421 30.85974388122 0.0920953076630769 65 0.690061980021538 15.0526790619 1.0473213196 1.65894235642749 1.68211941920133 0 2 0.320054912311844 0.505151267464192 0.38853079351292 0.357529979058019 0.425055995649233 0.473484843259697 0
77712102 210.804192860919 62.2753831015722 0.0763116667305556 36 0.709921439491667 14.5046253204 0.2921142578 1.07827804866083 1.12703240345321 0.28 2 0.763842765181135 0.810867061264256 0.733468434686339 0.653635920566572 0.554223073815987 0.423190081126844 1
7779058 156.913085678876 37.1983856589186 0.0356506777915254 59 0.672630277730508 14.5406484604 0.00707054140000096 1.15140203132215 1.25798231748054 0.27 2 0.293090246064282 0.3232265912082 0.219594925820016 0.202636236132427 0.334448548011846 0.119659008227779 0
3334362 238.252400875097 49.7093063592937 0.054462124946875 32 0.70422789455625 14.6397066116 0.689449310300001 0.881961437656663 1.10878419083992 0.43 2 0.0695054915502431 0.161853638551209 0.153484951833782 0.265094183864745 0.518565686474996 0.260558455910746 0
66626826 32.1389985238355 12.6809608705613 0.126412387335484 31 0.66725392496129 15.3415727615 0.21575737 0.952779528802174 1.2983738289629 0.44 2 0.919871302440673 0.885535524413319 0.905749249322957 0.878682267344011 0.762174925501389 0.879423240262512 0
7772473 218.829017543794 8.8608685910725 0.01476478745875 160 0.652774232628125 14.5615463257 0.1002664566 1.41208083947555 1.46642269744947 0 2 0.0604804488452175 0.129449758598394 0.224566644407554 0.373757655492975 0.494891972114827 0.0812262770000724 0
11132681 193.195690155022 -1.68444185786111 0.057930249925 36 0.717344760891667 15.2950496674 0.0695562361999986 1.10054885730572 1.31962451635656 0.23 2 0.273913851154749 0.410651133118681 0.296769110633589 0.301522086001916 0.266930533050081 0.423190081126844 0
7772003 122.135654926303 40.6042315959906 0.030323312434375 32 0.695638030759375 14.5971832275 0.6159667969 0.951539493588082 1.15407986962957 0.29 2 0.350487849763062 0.61419481403322 0.595579568540061 0.7122735981656 0.842851238040083 0.84914503608461 0
66661077 185.13700176421 61.8911248161714 0.0794158806738095 42 0.710375218169047 15.4097700119 0.1179351807 1.1374635532349 1.2334637285685 0.13 2 0.110504898186043 0.1665609607453 0.0662978038571136 0.0716217917959638 0.215020437702114 0.061968804416659 0
44444415 131.727532779471 42.8118359060824 0.0690552353382353 34 0.703620181364706 15.2993783951 0.390548706000001 1.42085967769703 1.18659190511133 0.03 2 0.274987827848504 0.410685513610879 0.324658345837519 0.31257836481794 0.394338105122142 0.397355215836206 1
88854614 120.433339570697 28.7815248087842 0.0222507104947368 38 0.656459507186842 14.5010910034 0.0244569779000017 1.22888962383417 1.42394298823117 0.11 2 0.019481809427706 0.0531680401059301 0.038968280741601 0.0912681217974925 0.0950737910814272 0.0805758567268235 0
11160592 227.728585187129 17.095826163014 0.0188646322955882 136 0.684648576899265 14.5174999237 0.0620450973999986 1.47929945856595 1.51030342430395 0 2 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 1
88814902 207.420292101408 12.7816012282079 0.0603637897263158 38 0.721233618876316 14.5033721924 1.4764003753 1.48232829221411 1.24744642547779 0.03 2 0.252799150120404 0.303330067210953 0.427943650013073 0.610342412802531 0.833080116433575 0.841076559834538 0
44444458 133.007018162658 10.4485939832731 0.0495528267096154 52 0.706182278121154 14.6124868393 0.111886024499999 1.44627437509105 1.32604482486557 0 2 0.535927644328038 0.748314027583577 0.625074438305039 0.612608829114584 0.592809062354524 0.945971855342862 0
55529652 160.724433431822 25.3591250205469 0.0701672860489796 49 0.674992425110204 15.2425794601 0.0652503967999998 2.65796187437755 2.29848391638296 0 2 0.131174231632611 0.209291287265264 0.12231749621898 0.150837669601417 0.23383636499392 0.0434355486001925 0
55521877 177.157482571069 13.6746674643639 0.0749426109583333 36 0.695318619416667 14.8334035873 0.756084442200001 1.54026591019478 1.26999404767183 0.02 2 0.975802278412446 0.973673196999788 0.964095193758082 0.943370095405341 0.848144093186983 0.808846830538058 0
55561744 253.205649457659 42.2847198486343 0.0249175714735714 140 0.70704447882 14.6267366409 0.105392456099999 1.40014352263832 1.34836175986338 0.01 2 0.0107353010686054 0.0280504794325197 0.00809726759678517 0.00668176850715738 0.012618043901612 0.111421236542646 0
7774791 207.543995701991 40.1843524311814 0.0248954417813953 43 0.659592140548837 14.5290307999 0.433114051800001 1.32126384116835 1.39799554751153 0.06 2 0.281342869484835 0.319767658826854 0.313463879478663 0.312559422817645 0.540725954017797 0.382107835222041 0
44445605 135.468112679405 56.4607875735163 0.0868720696395349 43 0.668491075202326 14.8720655441 1.4363870621 1.34872589255622 1.22374082029202 0 2 0.0488577934859306 0.0816471124145924 0.0220578313527311 0.0246342800725279 0.0286903001315467 0.0224933263979056 0
66619452 118.815473751145 50.5080089958286 0.0782500818714286 49 0.687579622071428 15.0098543167 0.577253341700001 1.68493399968374 1.59901368954899 0 2 0.435836217918076 0.529960700943138 0.321903698570066 0.328347363292234 0.335934659797355 0.338023598388939 0
55557727 210.433337964513 28.7815248087842 0.0222507104947368 38 0.656459507186842 14.5010910034 0.0244569779000017 1.22888962383417 1.42394298823117 0.04 2 0.019481809427706 0.0531680401059301 0.038968280741601 0.0912681217974925 0.0950737910814272 0.0805758567268235 0
11144893 134.182541818332 28.9751685749439 0.0633428938909091 66 0.720323027989394 15.4674463272 0.0612297058000006 0.941601436372496 0.984528046179841 0.48 2 0.0457228906113105 0.101158995641767 0.0403221854515123 0.0478985126240965 0.11413659492057 0.572985991910807 0
66655097 218.301597193663 27.1744640249895 0.0335498686578947 38 0.630111468463158 14.6238994598 0.000488281299999116 0.7558124996908 1.2689401867454 0.78 2 0.209224146891461 0.319152124596562 0.193839780547056 0.203301745969837 0.474970913379604 0.279250906391496 0
66638289 228.741242097552 18.8644728710816 0.0831360894557895 190 0.712157364892631 15.0473356247 0.0400238036999987 1.57499266970984 1.56565824991991 0 2 0.525829272896766 0.530752684750077 0.230325157920813 0.166866223656007 0.249248670904974 0.0354079000014907 0
55561313 142.769977145731 52.0827164120139 0.0172630278583333 36 0.693332115813889 14.6711530685 0.0469512939999994 0.898698352060258 0.947041238094338 0.3 2 0.0149744842088193 0.0445747000689891 0.021454392425233 0.0411156098678408 0.0289212181989235 0.320847198862134 0
44422966 216.573268890379 2.94461112788214 0.0933018032660714 56 0.687842232833929 14.737736702 0.6023855209 1.47150087130277 1.58954869165079 0.01 2 0.195057262701499 0.283119154438147 0.311465457676041 0.347126057365842 0.216140371021355 0.552121555640557 0
66651884 253.741752436597 22.1518983418158 0.0252825123236453 203 0.704898054378818 14.5549640656 0.00601863860000051 1.39213639899925 1.443790653422 0 2 0.305735873656405 0.478552883127113 0.831191847022106 0.939735193442808 0.603726659370703 0.390726603120114 0
8881201 179.958519713516 15.3809232581123 0.0581247397328767 73 0.685215087786301 14.8809223175 0.5935735703 1.44900544486051 1.4168228937454 0.01 2 0.0369606159078978 0.0837262613078864 0.0261458332614504 0.026083502035373 0.0557422391818287 0.0209166097402841 0
44438267 119.736520979144 12.9006921715278 0.0659397776333333 36 0.703098164663889 14.569937706 0.260621070900001 0.740146768555433 0.968940368806594 0.84 2 0.290128995024613 0.434902326133015 0.367416771423459 0.346909900305344 0.508104177032568 0.676676416183063 0
44461593 178.074304888326 65.8769995166387 0.0593609353919355 62 0.71484210413871 14.8357458115 0.236360549899999 1.3943869886902 1.30121621124335 0.02 2 0.0766786831241554 0.172716685588111 0.107651674059801 0.141856121558148 0.156497083658744 0.593197233569359 0
22255719 202.707475632891 -1.77413470928462 0.0309471846707692 65 0.72460016104 14.678768158 0.0362977980999997 2.15951920508803 2.0088093304991 0 2 0.015779092638758 0.0407223444941553 0.0155587183655056 0.0248376401812289 0.0984439562667979 0.151203882776648 0
11151520 168.960785534916 27.238868596598 0.0333352245918367 49 0.726495684416326 14.8790082932 0.1103582382 1.58863175668649 1.66986606870043 0 2 0.0367340773593559 0.0633238954569611 0.089193764777508 0.189762442120409 0.554966667224447 0.0873170433774859 0
777322 256.307843889506 38.2021586826943 0.0290785716028571 35 0.73860465458 14.734333992 0.0040054320999996 1.10929492227636 1.20482439175977 0.13 2 0.231070400257519 0.425113241429919 0.324094797501892 0.293734427690603 0.25807067123225 0.00698732159594128 0
66633580 237.698724746716 0.4782551275625 0.09204140631875 32 0.68104112148125 15.4482555389 0.433945655900001 1.9152774921721 1.49198917271334 0 2 0.568016385494665 0.755168494087644 0.805106928279471 0.851620376225338 0.916242798451421 0.84914503608461 0
555970 58.0624824523857 -7.15610366548857 0.0362021714457143 35 0.7154220036 15.1977233887 0.1739091873 0.897937188642012 0.928131336332165 0.46 2 0.190940418091449 0.248914816129195 0.158203846281037 0.157796620816167 0.321939760737166 0.124652019483081 0
44445038 155.155536974888 5.15531779143729 0.0810525596644068 59 0.718761945177966 15.4086265564 0.167437553400001 1.14337290425732 1.05859818560772 0.21 2 0.00276936356009166 0.00800603818241017 0.00186267337774299 0.00365012816018444 0.0105728768581683 0.0313684967510744 0
