ngroup ra dec z mag color delta delta2 sw_gal sf_gal ad_gal cvm_gal lillie_gal pearson_gal Delta pval_ds ngal sw_cum sf_cum ad_cum cvm_cum lillie_cum pearson_cum col_cum mag_cum ind_cum
11131291 139.3737030029 14.1777257919 0.0755209997 15.9485082626 0.736128807099998 0.327755646930854 0.202641492187107 0.619976726076249 0.655856357097282 0.65285875161707 0.644099975260755 0.359439910742391 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5295562744 14.2457361221 0.0745949969 17.7054538727 0.710786819399999 1.53404444393915 2.02514446377315 0.318831547888727 0.391492038189601 0.284437805787254 0.258354456746892 0.430118913967979 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.472076416 14.1754341125 0.075315997 16.440158844 0.761318206800002 0.67847120175003 0.451652828401615 0.188126848360013 0.146827745666817 0.175804899776314 0.161186365962603 0.0705898334341892 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.455291748 14.1939983368 0.077858001 17.1972007751 0.758567810100001 1.56324669515318 1.34570216299701 0.582768668511936 0.588441355605366 0.506549954623056 0.469713465885305 0.610331183889243 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4571228027 14.2396631241 0.0736119971 17.6988124847 0.733701706000002 1.37640607829522 1.20622558386293 0.639249753849851 0.71277777408063 0.580232304976995 0.553474842023236 0.687723689520175 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3945617676 14.1864356995 0.0753889978 17.2721385956 0.727012634299999 0.714044937547439 0.552863431674394 0.357833917313182 0.561916891774876 0.469853177644375 0.51920514411402 0.696741942420076 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4418182373 14.2234477997 0.0740789995 17.1203193665 0.752346038800003 0.0969655654491716 0.688969574564542 0.744782459462038 0.852940827217044 0.767610490433434 0.772624761478675 0.845433202497865 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4529418945 14.2189216614 0.0715989992 17.3273849487 0.7724838257 0.333611268876541 0.599653128879248 0.607433198573815 0.518886639055618 0.502699596936607 0.480570663895588 0.532910567109359 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3921508789 14.1882686615 0.0732659996 17.6408557892 0.760431289700001 0.956085887110535 0.681302019242285 0.515369437098586 0.697605970079646 0.612880313295773 0.7177378484366 0.726445980883495 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3896331787 14.2032232285 0.0753640011 17.724609375 0.740684509299999 0.848233879292169 0.550565254058587 0.843415620190556 0.861017766651405 0.874694793575165 0.885166675587514 0.929167846741624 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3639526367 14.1913051605 0.0754539967 17.4061222076 0.7562179566 1.05166768132146 0.892683534802354 0.826616705527657 0.969960802317232 0.901575085144064 0.922147569371037 0.928764193897101 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4556274414 14.1910181046 0.0724269971 17.6793823242 0.742422103900001 1.05433679213735 0.983823572398921 0.751253120708982 0.895235781067602 0.779744689780528 0.783336656511538 0.780302956352942 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.7329559326 14.1465568542 0.0777510032 16.377746582 0.7287464142 0.569413517347458 0.671290324471336 0.325613384427783 0.36629265585019 0.31789968183335 0.305086096233027 0.270694945644003 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6137695312 13.9955253601 0.0703359991 16.6583938599 0.729814529400002 0.468669801101795 0.490326052118353 0.0814795830316275 0.0825158907264917 0.0711620799021078 0.0692158810450666 0.103172444015339 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5960693359 14.1323480606 0.0710159987 16.9074306488 0.7617664337 1.16528185522341 0.879068678319631 0.444220123015995 0.636380590458482 0.561820111795833 0.731672072981885 0.565873065744454 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6431121826 13.9345054626 0.0774979964 16.3921279907 0.7576103211 0.525228318343365 0.953505504079333 0.134737752928452 0.199422273755292 0.144040760039189 0.159509621571452 0.16821012184583 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4069824219 14.048409462 0.0741520002 16.1623668671 0.761001586899997 0.423706836775939 0.790736336235685 0.0661318153991472 0.0884577373923898 0.0577968857309969 0.049489609561183 0.069765587999417 0.0460117056892314 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4460144043 14.1208305359 0.0742459968 15.4522790909 0.7494020462 2.50687936125426 2.92053706405298 0.22480469194792 0.327271330356962 0.350403560773981 0.510836650365008 0.774706519920216 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4440612793 14.3727035522 0.0755840018 15.8482284546 0.588804245 1.36827065381981 1.22990626317538 0.717175672056617 0.868600587986276 0.761493490647011 0.798949471294775 0.744676487729652 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4337005615 14.298333168 0.0763129964 16.7876358032 0.749183654799999 1.15139824132978 0.850330537553006 0.426406434424603 0.536494470920654 0.363937136280859 0.334725308158295 0.175995921766924 0.078553159836798 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5190582275 14.140083313 0.0731699988 16.9135875702 0.748388290399998 0.768512619668657 0.583839883813981 0.112397275665097 0.144444291397861 0.0925711047155359 0.0878127121464294 0.160798967523009 0.078553159836798 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4590148926 14.19835186 0.0748649985 15.5864458084 0.3744487763 0.826838952143036 0.494210888820764 0.700217579209719 0.681025357119756 0.632690174157481 0.585548996902954 0.275737941036081 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4557495117 14.0966520309 0.0759069994 17.2067203522 0.747854232799998 3.06076743379172 2.74271847787798 0.31082677167547 0.350059660947546 0.397815703819213 0.436508129825643 0.695592763858516 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.513671875 14.1197423935 0.0705009997 16.751499176 0.713184356700001 2.1802919488028 2.42878227052897 0.37927090883338 0.528814421697827 0.526864356813987 0.722797648453329 0.768368079486352 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3127441406 14.2377719879 0.0745180026 16.6690597534 0.715465545700003 1.26319419480576 1.6327110344348 0.65242569239198 0.787377218414958 0.639087800738432 0.604528731186556 0.617231914115443 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4046325684 14.3164968491 0.0745040029 15.7443218231 0.642848968499999 1.50498347259893 1.38804381781788 0.844640779409932 0.953712695160069 0.905436377699318 0.950051612944762 0.778105379432157 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.2503509521 14.1300563812 0.0782549977 17.2358970642 0.739324569699999 2.93284504335431 1.86276336170131 0.575195421896075 0.566886474632309 0.694092474807411 0.821096072825807 0.921899022507044 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.7395324707 14.1489639282 0.0775889978 17.3365020752 0.645408630400002 0.890746759701471 0.704310259392471 0.388708954391914 0.554263915965404 0.430561277635559 0.442223036472681 0.4611578660121 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.2267456055 14.1717672348 0.0783699974 17.121805191 0.709936142 1.118286760863 0.732414372333508 0.11323590914325 0.0536664117726677 0.0997123830637065 0.113337890935569 0.028017819071633 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.7049865723 14.0875425339 0.0715280026 17.360490799 0.724761962799999 1.54243367734901 0.982591746000847 0.195359317406622 0.340813963941152 0.283366480926152 0.35061595379531 0.372428051158206 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4219970703 14.1576156616 0.0794420019 17.4426326752 0.734790802000003 0.271125875610202 0.641462931434512 0.0535719424743198 0.0709562665474631 0.0554106550638866 0.0608960402019502 0.0903330899847058 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.753112793 14.2482566833 0.0788180009 16.9754714966 0.780521392800001 1.04704351105168 0.952079404582376 0.534121329311208 0.649356843104178 0.471923087416198 0.407391499789288 0.274991012417081 0.078553159836798 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.7193756104 14.0594100952 0.0770659968 17.5833034515 0.398626327599999 0.235387989812593 0.209658829201814 0.262868275356163 0.358813476823067 0.29808389389114 0.299639909567242 0.384184830652599 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5387115479 14.1228370667 0.0718410015 16.9736976624 0.726917266800001 2.23107223014542 2.61196295739965 0.301767100796546 0.444658737466882 0.44615724054953 0.617035242110485 0.654233193834223 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6036224365 14.0688638687 0.0786409974 17.7281780243 0.731163024899999 1.20873080860796 0.156160893519363 0.352321157052245 0.530741215148289 0.422041241352703 0.411261103465836 0.348786831535021 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5010681152 14.1855745316 0.0725470036 17.0728378296 0.786851882899999 1.10138104933956 1.04966402580334 0.793257189661692 0.92919716207524 0.843527791155599 0.842041787276197 0.827227798417989 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.402633667 14.193769455 0.073838003 16.4241504669 0.6494235993 1.40420864183463 1.04230727534179 0.493987663951601 0.43256209026079 0.343083538472406 0.270876026605604 0.395193469928175 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3770904541 14.2183494568 0.0756160021 17.5518932343 0.7707099914 0.0889073438830042 0.807594408413976 0.733443424161892 0.825672818282613 0.762777722289681 0.786056255851273 0.8270134645369 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6862487793 14.0383825302 0.0777930021 17.3087234497 0.770885467500001 1.05726597620928 1.00232243536987 0.351596582026209 0.521243692685688 0.389574775262263 0.375577860443957 0.369212820333038 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3686065674 14.2948389053 0.0720679983 17.4434528351 0.534690856899999 1.75459245147954 2.28470821378736 0.292503856720187 0.415990116375021 0.309467876225244 0.384689808751591 0.240209026387248 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5587158203 14.0935583115 0.0700509995 17.2898807526 0.662004470800003 2.00097791467935 1.60834654527973 0.301659351259932 0.484788685190806 0.428375699710994 0.481688080551332 0.647714002578514 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3006591797 14.2001285553 0.0759650022 16.5671043396 0.777820587200001 1.24976183805225 1.32058535814502 0.733788666406616 0.855821146902567 0.733503356060293 0.687255873580038 0.635012258415016 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4615936279 14.1186542511 0.0738219991 17.5360603333 0.736118316599999 2.58162053240782 2.86777102232854 0.160252531129682 0.234323356913424 0.229706580321661 0.302967863791091 0.27231810280857 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6355895996 14.1157312393 0.0695710033 17.0856742859 0.740610122699998 2.31682749224772 2.15693966593162 0.910164570941814 0.943371636038715 0.903239097402439 0.888681325407156 0.730325925472762 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.6183013916 14.1378479004 0.0782049969 16.0924854279 0.730981826699999 0.841252028951226 1.07555412168935 0.537942883150242 0.747064165884783 0.663404136391276 0.765519945421463 0.777660458450603 0.572406704470879 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3763885498 14.1681575775 0.0703639984 17.5430488586 0.522790908900003 1.34342340669706 2.34454781544496 0.038799997573352 0.0233728006519907 0.0578976273355924 0.0882068577930711 0.0793335579595159 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4846191406 14.151714325 0.0697370023 17.263174057 0.731208801299999 0.699356479937365 1.00105624461172 0.088439601082197 0.101475401960494 0.0624709540725262 0.0498566373580658 0.0255583940326505 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.2653045654 14.1876382828 0.0768169984 17.4852371216 0.749475479099999 1.07018803967079 0.804949388458268 0.689726740360481 0.796773680940964 0.614211506192592 0.548494958029038 0.651033170304524 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3710021973 14.3268098831 0.0791449994 17.7145080566 0.7451629639 1.0384046695795 0.911592976184269 0.955989242156494 0.990197283410222 0.948701044738371 0.967279251643234 0.960401266547856 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.2740020752 14.2645292282 0.0774959996 17.7340927124 0.755155563400002 1.38251031379977 0.723275305458651 0.76510294445572 0.910811736678049 0.811346689298504 0.808809942712421 0.748768972576216 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5380859375 14.202878952 0.0703079998 17.346824646 0.716360092199999 1.03102227159084 1.1366667091737 0.83655880280641 0.95525644764891 0.895812740289272 0.911971505125824 0.980246306962274 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5227355957 14.1801328659 0.0765800029 17.1364002228 0.750112533500001 0.89393858582621 1.00206349587517 0.484722596892661 0.613561470007723 0.492083406031984 0.474875932365973 0.40878226796466 0.221385387189488 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5982971191 14.0170116425 0.0774459988 17.536649704 0.734636306700001 0.548536546907389 0.993369761819988 0.13467172455582 0.215948065915102 0.175361121449321 0.206381215484548 0.23947713040387 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5317230225 14.1141843796 0.0694070011 17.4371414185 0.753324508599999 2.30017778818219 2.13689158554993 0.864770446277694 0.907751119421903 0.881243723205577 0.867973183431186 0.697273307913752 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.5422668457 14.1008348465 0.0721400008 17.4342517853 0.697727203300001 2.64415347370029 2.29863983826534 0.282366999160421 0.381377262051361 0.318214754355742 0.331528807207972 0.476240619626685 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3719177246 14.2384595871 0.079291001 17.7668476105 0.767175674400001 0.757244776652462 1.07911902081707 0.808252794506691 0.859339375795198 0.667128878314712 0.551740738043745 0.480598833538281 0.132778358022231 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.3677978516 14.251294136 0.0800039992 16.8354492188 0.750400543199998 1.53568489823099 1.26618952528955 0.398799891048579 0.58899709549782 0.469854001605775 0.484103810365786 0.377476289007388 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.4387359619 14.0931568146 0.0760800019 17.6340637207 0.734588623100002 2.677950934299 2.34991638032236 0.101894937475135 0.159862364288645 0.144881076351756 0.185464834897108 0.345899500490366 0.849467033391825 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11131291 139.2926940918 14.0899486542 0.0783099979 16.719543457 0.369295120299999 2.8535941720896 1.88378820687597 0.227413618791377 0.27821382526744 0.26399656325234 0.275639148250979 0.499262251847784 0.361805027497532 1.22759742123158 0.07 69 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 2
11133168 156.3465423584 28.0523014069 0.0673969984 17.3300189972 0.763664245600001 0.600333209666727 1.08035825329445 0.998735630320297 0.991510811877367 0.978340068647568 0.98806659614963 0.973780969841141 0.849467033391825 1.31930130524085 0.01 58 0.248484979870066 0.370950404524229 0.166217327013029 0.140182818493744 0.152071998052646 0.128232495459308 0.710182436581034 14.8873796463 2
11133168 156.3350982666 27.9853782654 0.0640870035 16.8022327423 0.7412815094 1.00293697103767 1.47616444884053 0.446769149057261 0.405526106746693 0.510573931907695 0.5940645490548 0.566962134164612 0.572406704470879 1.31930130524085 0.01 58 0.248484979870066 0.370950404524229 0.166217327013029 0.140182818493744 0.152071998052646 0.128232495459308 0.710182436581034 14.8873796463 2
11133168 156.3473968506 27.9620018005 0.065076001 17.132440567 0.728965759299999 0.673676912859347 1.19644918636707 0.0361865429775223 0.0353311410326135 0.0265457082112591 0.0193223226016494 0.00564830944690712 0.132778358022231 1.31930130524085 0.01 58 0.248484979870066 0.370950404524229 0.166217327013029 0.140182818493744 0.152071998052646 0.128232495459308 0.710182436581034 14.8873796463 2
11133168 156.2796936035 28.0710945129 0.0658359975 17.246837616 0.764925002999998 2.63500755853869 2.03733081728086 0.465831875354976 0.455794488648592 0.55220948110425 0.634242681684193 0.759631380832243 0.572406704470879 1.31930130524085 0.01 58 0.248484979870066 0.370950404524229 0.166217327013029 0.140182818493744 0.152071998052646 0.128232495459308 0.710182436581034 14.8873796463 2
